HGNC ID	Approved symbol	Alias symbol	Previous symbol	NCBI gene ID
HGNC:38184	MIR4300	hsa-mir-4300		100422823
HGNC:52003	MIR4300HG			101928989
HGNC:38323	MIR4301	hsa-mir-4301		100422855
HGNC:38185	MIR4302	hsa-mir-4302		100422897
HGNC:38256	MIR4303	hsa-mir-4303		100422924
HGNC:38276	MIR4304	hsa-mir-4304		100422931
HGNC:38301	MIR4305	hsa-mir-4305		100422940
HGNC:38350	MIR4306	hsa-mir-4306		100422861
HGNC:38257	MIR4307	hsa-mir-4307		100423019
HGNC:52004	MIR4307HG			101927081
HGNC:38206	MIR4308	hsa-mir-4308		100422984
HGNC:38336	MIR4309	hsa-mir-4309		100422954
HGNC:38383	MIR4310	hsa-mir-4310		100423013
HGNC:38207	MIR4311	hsa-mir-4311		100422905
HGNC:38376	MIR4312	hsa-mir-4312		100422971
HGNC:38310	MIR4313	hsa-mir-4313		100423035
HGNC:38191	MIR4314	hsa-mir-4314		100422983
HGNC:38342	MIR4315-1	hsa-mir-4315-1		100423004
HGNC:38356	MIR4315-2	hsa-mir-4315-2		100422961
HGNC:38306	MIR4316	hsa-mir-4316		100422851
HGNC:38260	MIR4317	hsa-mir-4317		100422840
HGNC:38333	MIR4318	hsa-mir-4318		100422857
HGNC:38212	MIR4319	hsa-mir-4319		100422829
HGNC:38369	MIR4320	hsa-mir-4320		100422865
HGNC:38244	MIR4321	hsa-mir-4321		100423031
HGNC:38261	MIR4322	hsa-mir-4322		100422925
HGNC:38394	MIR4323	hsa-mir-4323		100422980
HGNC:38392	MIR4324	hsa-mir-4324		100422979
HGNC:38304	MIR4325	hsa-mir-4325		100422883
HGNC:38314	MIR4326	hsa-mir-4326		100422945
HGNC:38355	MIR4327	hsa-mir-4327		100422891
HGNC:38280	MIR4328	hsa-mir-4328		100422932
HGNC:38290	MIR4329	hsa-mir-4329		100423009
HGNC:38273	MIR4330	hsa-mir-4330		100422930
HGNC:41789	MIR4418	hsa-mir-4418		100616433
HGNC:41772	MIR4420	hsa-mir-4420		100616164
HGNC:41879	MIR4421	hsa-mir-4421		100616189
HGNC:41654	MIR4422	hsa-mir-4422		100616272
HGNC:53113	MIR4422HG	RP11-101C11.1		109729135
HGNC:41784	MIR4423	hsa-mir-4423		100616481
HGNC:41805	MIR4424	hsa-mir-4424		100616328
HGNC:41891	MIR4425	hsa-mir-4425		100616365
HGNC:41848	MIR4426	hsa-mir-4426		100616345
HGNC:41678	MIR4427	hsa-mir-4427		100616390
HGNC:41667	MIR4428	hsa-mir-4428		100616141
HGNC:41579	MIR4429	hsa-mir-4429		100616469
HGNC:41646	MIR4430	hsa-mir-4430		100616136
HGNC:41738	MIR4431	hsa-mir-4431		100616431
HGNC:41649	MIR4432	hsa-mir-4432		100616473
HGNC:52005	MIR4432HG			106660609
HGNC:41634	MIR4433A	hsa-mir-4433	MIR4433	100616265
HGNC:50258	MIR4433B	hsa-mir-4433b		102465833
HGNC:41832	MIR4434	hsa-mir-4434		100616419
HGNC:41713	MIR4435-1	hsa-mir-4435-1		100616499
HGNC:41837	MIR4435-2	hsa-mir-4435-2		100616341
HGNC:35163	MIR4435-2HG	LINC00978	MIR4435-1HG	541471
HGNC:35163	MIR4435-2HG	AGD2	MIR4435-1HG	541471
HGNC:35163	MIR4435-2HG	AK001796	MIR4435-1HG	541471
HGNC:35163	MIR4435-2HG	lncRNA-AWPPH	MIR4435-1HG	541471
HGNC:35163	MIR4435-2HG	MORRBID	MIR4435-1HG	541471
HGNC:41762	MIR4436A	hsa-mir-4436a		100616399
HGNC:41587	MIR4436B1	hsa-mir-4436b	MIR4436B	100616123
HGNC:43451	MIR4436B2	hsa-mir-4436b-2		100847033
HGNC:41715	MIR4437	hsa-mir-4437		100616213
HGNC:41555	MIR4438	hsa-mir-4438		100616375
HGNC:41622	MIR4439	hsa-mir-4439		100616207
HGNC:41740	MIR4440	hsa-mir-4440		100616397
HGNC:41728	MIR4441	hsa-mir-4441		100616493
HGNC:41718	MIR4442	hsa-mir-4442		100616477
HGNC:41830	MIR4443	hsa-mir-4443		100616407
HGNC:41710	MIR4444-1	hsa-mir-4444	MIR4444	100616394
HGNC:41710	MIR4444-1	miR-4444-1	MIR4444	100616394
HGNC:43481	MIR4444-2	hsa-mir-4444-2		100846999
HGNC:41614	MIR4445	hsa-mir-4445		100616129
HGNC:41700	MIR4446	hsa-mir-4446		100616476
HGNC:41850	MIR4447	hsa-mir-4447		100616485
HGNC:41604	MIR4448	hsa-mir-4448		100616127
HGNC:41864	MIR4449	hsa-mir-4449		100616436
HGNC:41725	MIR4450	hsa-mir-4450		100616299
HGNC:41858	MIR4451	hsa-mir-4451		100616349
HGNC:41539	MIR4452	hsa-mir-4452		100616463
HGNC:41892	MIR4453	hsa-mir-4453		100616193
HGNC:25288	MIR4453HG	DKFZP434I0714	LINC02486	54553
HGNC:41553	MIR4454	hsa-mir-4454		100616234
HGNC:41536	MIR4455	hsa-mir-4455		100616111
HGNC:41606	MIR4456	hsa-mir-4456		100616381
HGNC:41554	MIR4457	hsa-mir-4457		100616235
HGNC:41674	MIR4458	hsa-mir-4458		100616142
HGNC:49008	MIR4458HG			100505738
HGNC:41795	MIR4460	hsa-mir-4460		100616325
HGNC:41549	MIR4462	hsa-mir-4462		100616413
HGNC:41665	MIR4463	hsa-mir-4463		100616389
HGNC:41528	MIR4464	hsa-mir-4464		100616109
HGNC:41842	MIR4465	hsa-mir-4465		100616180
HGNC:41726	MIR4466	hsa-mir-4466		100616154
HGNC:41896	MIR4467	hsa-mir-4467		100616367
HGNC:41533	MIR4468	hsa-mir-4468		100616226
HGNC:41556	MIR4469	hsa-mir-4469		100616115
HGNC:41833	MIR4470	hsa-mir-4470		100616484
HGNC:41657	MIR4471	hsa-mir-4471		100616451
HGNC:41644	MIR4472-1	hsa-mir-4472-1		100616268
HGNC:41752	MIR4472-2	hsa-mir-4472-2		100616309
HGNC:41540	MIR4473	hsa-mir-4473		100616229
HGNC:41821	MIR4474	hsa-mir-4474		100616441
HGNC:41697	MIR4475	hsa-mir-4475		100616289
HGNC:41793	MIR4476	hsa-mir-4476		100616456
HGNC:41859	MIR4477A	hsa-mir-4477a		100616184
HGNC:41898	MIR4477B	hsa-mir-4477b		100616194
HGNC:41759	MIR4478	hsa-mir-4478		100616312
HGNC:41767	MIR4479	hsa-mir-4479		100616480
HGNC:41716	MIR4480	hsa-mir-4480		100616151
HGNC:41781	MIR4481	hsa-mir-4481		100616320
HGNC:41792	MIR4482	hsa-mir-4482	MIR4482-1	100616323
HGNC:41761	MIR4483	hsa-mir-4483		100616162
HGNC:41799	MIR4484	hsa-mir-4484		100616327
HGNC:41628	MIR4485	hsa-mir-4485		100616263
HGNC:41566	MIR4486	hsa-mir-4486		100616118
HGNC:41851	MIR4487	hsa-mir-4487		100616222
HGNC:41599	MIR4488	hsa-mir-4488		100616470
HGNC:41685	MIR4489	hsa-mir-4489		100616284
HGNC:41871	MIR4490	hsa-mir-4490		100616186
HGNC:41808	MIR4491	hsa-mir-4491		100616330
HGNC:41563	MIR4492	hsa-mir-4492		100616376
HGNC:41778	MIR4493	hsa-mir-4493		100616319
HGNC:41731	MIR4494	hsa-mir-4494		100616478
HGNC:41693	MIR4495	hsa-mir-4495		100616287
HGNC:41569	MIR4496	hsa-mir-4496		100616240
HGNC:41737	MIR4497	hsa-mir-4497		100616454
HGNC:41838	MIR4498	hsa-mir-4498		100616179
HGNC:41739	MIR4499	hsa-mir-4499		100616304
HGNC:41853	MIR4500	hsa-mir-4500		100616182
HGNC:42773	MIR4500HG			642345
HGNC:41650	MIR4501	hsa-mir-4501		100616137
HGNC:41534	MIR4502	hsa-mir-4502		100616227
HGNC:41675	MIR4503	hsa-mir-4503		100616280
HGNC:41624	MIR4504	hsa-mir-4504		100616261
HGNC:41743	MIR4505	hsa-mir-4505		100616158
HGNC:41663	MIR4506	hsa-mir-4506		100616140
HGNC:41642	MIR4507	hsa-mir-4507		100616135
HGNC:41659	MIR4508	hsa-mir-4508		100616275
HGNC:41860	MIR4509-1	hsa-mir-4509-1		100616223
HGNC:41537	MIR4509-2	hsa-mir-4509-2		100616228
HGNC:41610	MIR4509-3	hsa-mir-4509-3		100616382
HGNC:41708	MIR4510	hsa-mir-4510		100616293
HGNC:41589	MIR4511	hsa-mir-4511		100616379
HGNC:41701	MIR4512	hsa-mir-4512		100616149
HGNC:41855	MIR4513	hsa-mir-4513		100616183
HGNC:41845	MIR4514	hsa-mir-4514		100616181
HGNC:41800	MIR4515	hsa-mir-4515		100616404
HGNC:41617	MIR4516	hsa-mir-4516		100616258
HGNC:41878	MIR4517	hsa-mir-4517		100616487
HGNC:41809	MIR4518	hsa-mir-4518		100616405
HGNC:41544	MIR4519	hsa-mir-4519		100616231
HGNC:41775	MIR4520-1	hsa-mir-4520a	MIR4520A	100616401
HGNC:41839	MIR4520-2	hsa-mir-4520b	MIR4520B	100616466
HGNC:41813	MIR4521	hsa-mir-4521		100616406
HGNC:41668	MIR4522	hsa-mir-4522		100616277
HGNC:41583	MIR4523	hsa-mir-4523		100616122
HGNC:41771	MIR4524A	hsa-mir-4524	MIR4524	100616316
HGNC:43520	MIR4524B	hsa-mir-4524b		100847008
HGNC:41903	MIR4525	hsa-mir-4525		100616196
HGNC:41618	MIR4526	hsa-mir-4526		100616130
HGNC:41633	MIR4527	hsa-mir-4527		100616264
HGNC:31724	MIR4527HG			110175910
HGNC:41547	MIR4528	hsa-mir-4528		100616232
HGNC:41703	MIR4529	hsa-mir-4529		100616290
HGNC:41764	MIR4530	hsa-mir-4530		100616163
HGNC:41872	MIR4531	hsa-mir-4531		100616355
HGNC:41886	MIR4533	hsa-mir-4533		100616362
HGNC:41692	MIR4534	hsa-mir-4534		100616146
HGNC:41629	MIR4535	hsa-mir-4535		100616415
HGNC:41730	MIR4536-1	hsa-mir-4536	MIR4536	100616155
HGNC:43525	MIR4536-2	hsa-mir-4536-2		100847061
HGNC:41682	MIR4537	hsa-mir-4537		100616422
HGNC:41664	MIR4538	hsa-mir-4538		100616276
HGNC:41546	MIR4539	hsa-mir-4539		100616374
HGNC:41670	MIR4540	hsa-mir-4540		100616278
HGNC:41593	MIR4632	hsa-mir-4632		100616438
HGNC:41822	MIR4633	hsa-mir-4633		100616175
HGNC:41559	MIR4634	hsa-mir-4634		100616202
HGNC:41748	MIR4635	hsa-mir-4635		100616479
HGNC:41798	MIR4636	hsa-mir-4636		100616326
HGNC:41651	MIR4637	hsa-mir-4637		100616271
HGNC:41841	MIR4638	hsa-mir-4638		100616342
HGNC:41645	MIR4639	hsa-mir-4639		100616269
HGNC:41561	MIR4640	hsa-mir-4640		100616237
HGNC:41835	MIR4641	hsa-mir-4641		100616178
HGNC:41865	MIR4642	hsa-mir-4642		100616352
HGNC:41814	MIR4643	hsa-mir-4643		100616174
HGNC:41687	MIR4644	hsa-mir-4644		100616430
HGNC:41689	MIR4645	hsa-mir-4645		100616285
HGNC:41543	MIR4646	hsa-mir-4646		100616230
HGNC:41594	MIR4647	hsa-mir-4647		100616124
HGNC:41560	MIR4648	hsa-mir-4648		100616116
HGNC:41852	MIR4649	hsa-mir-4649		100616346
HGNC:41755	MIR4650-1	hsa-mir-4650-1		100616310
HGNC:41810	MIR4650-2	hsa-mir-4650-2		100616331
HGNC:41647	MIR4651	hsa-mir-4651		100616270
HGNC:41615	MIR4652	hsa-mir-4652		100616206
HGNC:41562	MIR4653	hsa-mir-4653		100616117
HGNC:41643	MIR4654	hsa-mir-4654		100616386
HGNC:41754	MIR4655	hsa-mir-4655		100616160
HGNC:41749	MIR4656	hsa-mir-4656		100616465
HGNC:41706	MIR4657	hsa-mir-4657		100616393
HGNC:41673	MIR4658	hsa-mir-4658		100616439
HGNC:41857	MIR4659A	hsa-mir-4659a		100616348
HGNC:41530	MIR4659B	hsa-mir-4659b		100616372
HGNC:41861	MIR4660	hsa-mir-4660		100616350
HGNC:41582	MIR4661	hsa-mir-4661		100616245
HGNC:41826	MIR4662A	hsa-mir-4662a		100616221
HGNC:41607	MIR4662B	hsa-mir-4662b		100616255
HGNC:41623	MIR4663	hsa-mir-4663		100616260
HGNC:41777	MIR4664	hsa-mir-4664		100616318
HGNC:41696	MIR4665	hsa-mir-4665		100616288
HGNC:41750	MIR4666A	hsa-mir-4666	MIR4666	100616308
HGNC:43486	MIR4666B	hsa-mir-4666b		100847047
HGNC:41723	MIR4667	hsa-mir-4667		100616214
HGNC:41545	MIR4668	hsa-mir-4668		100616114
HGNC:41558	MIR4669	hsa-mir-4669		100616236
HGNC:41862	MIR4670	hsa-mir-4670		100616351
HGNC:41598	MIR4671	hsa-mir-4671		100616380
HGNC:41662	MIR4672	hsa-mir-4672		100616429
HGNC:41574	MIR4673	hsa-mir-4673		100616242
HGNC:41729	MIR4674	hsa-mir-4674		100616301
HGNC:41619	MIR4675	hsa-mir-4675		100616383
HGNC:41691	MIR4676	hsa-mir-4676		100616286
HGNC:41844	MIR4677	hsa-mir-4677		100616343
HGNC:41717	MIR4678	hsa-mir-4678		100616296
HGNC:41612	MIR4679-1	hsa-mir-4679-1		100616128
HGNC:41890	MIR4679-2	hsa-mir-4679-2		100616192
HGNC:41541	MIR4680	hsa-mir-4680		100616113
HGNC:41753	MIR4681	hsa-mir-4681		100616398
HGNC:41788	MIR4682	hsa-mir-4682		100616322
HGNC:41883	MIR4683	hsa-mir-4683		100616500
HGNC:41695	MIR4684	hsa-mir-4684		100616391
HGNC:41802	MIR4685	hsa-mir-4685		100616482
HGNC:41601	MIR4686	hsa-mir-4686		100616126
HGNC:41712	MIR4687	hsa-mir-4687		100616453
HGNC:41897	MIR4688	hsa-mir-4688		100616368
HGNC:41895	MIR4689	hsa-mir-4689		100616421
HGNC:41707	MIR4690	hsa-mir-4690		100616292
HGNC:41796	MIR4691	hsa-mir-4691		100616403
HGNC:41856	MIR4692	hsa-mir-4692		100616410
HGNC:41818	MIR4693	hsa-mir-4693		100616457
HGNC:41586	MIR4694	hsa-mir-4694		100616426
HGNC:41573	MIR4695	hsa-mir-4695		100616120
HGNC:41780	MIR4696	hsa-mir-4696		100616402
HGNC:41570	MIR4697	hsa-mir-4697		100616119
HGNC:27448	MIR4697HG	LINC00947		283174
HGNC:27448	MIR4697HG	LOC283174		283174
HGNC:41867	MIR4698	hsa-mir-4698		100616486
HGNC:41636	MIR4699	hsa-mir-4699		100616133
HGNC:41806	MIR4700	hsa-mir-4700		100616329
HGNC:41627	MIR4701	hsa-mir-4701		100616262
HGNC:41817	MIR4703	hsa-mir-4703		100616423
HGNC:41602	MIR4704	hsa-mir-4704		100616205
HGNC:41567	MIR4705	hsa-mir-4705		100616239
HGNC:41576	MIR4706	hsa-mir-4706		100616490
HGNC:41531	MIR4707	hsa-mir-4707		100616424
HGNC:41824	MIR4708	hsa-mir-4708		100616176
HGNC:41690	MIR4709	hsa-mir-4709		100616211
HGNC:41727	MIR4710	hsa-mir-4710		100616300
HGNC:41847	MIR4711	hsa-mir-4711		100616409
HGNC:41732	MIR4712	hsa-mir-4712		100616396
HGNC:41899	MIR4713	hsa-mir-4713		100616369
HGNC:53124	MIR4713HG	RP11-108K3.1		109729174
HGNC:41763	MIR4714	hsa-mir-4714		100616432
HGNC:41666	MIR4715	hsa-mir-4715		100616474
HGNC:41812	MIR4716	hsa-mir-4716		100616332
HGNC:41571	MIR4717	hsa-mir-4717		100616241
HGNC:41900	MIR4718	hsa-mir-4718		100616195
HGNC:41807	MIR4719	hsa-mir-4719		100616172
HGNC:41705	MIR4720	hsa-mir-4720		100616150
HGNC:41609	MIR4721	hsa-mir-4721		100616256
HGNC:41782	MIR4722	hsa-mir-4722		100616167
HGNC:41660	MIR4723	hsa-mir-4723		100616388
HGNC:41590	MIR4724	hsa-mir-4724		100616248
HGNC:41608	MIR4725	hsa-mir-4725		100616449
HGNC:41722	MIR4726	hsa-mir-4726		100616153
HGNC:41709	MIR4727	hsa-mir-4727		100616416
HGNC:41632	MIR4728	hsa-mir-4728		100616132
HGNC:41585	MIR4729	hsa-mir-4729		100616204
HGNC:41880	MIR4730	hsa-mir-4730		100616359
HGNC:41597	MIR4731	hsa-mir-4731		100616125
HGNC:41639	MIR4732	hsa-mir-4732		100616385
HGNC:41638	MIR4733	hsa-mir-4733		100616266
HGNC:41572	MIR4734	hsa-mir-4734		100616203
HGNC:41888	MIR4735	hsa-mir-4735		100616363
HGNC:41804	MIR4736	hsa-mir-4736		100616220
HGNC:41669	MIR4737	hsa-mir-4737		100616210
HGNC:41679	MIR4738	hsa-mir-4738		100616282
HGNC:41801	MIR4739	hsa-mir-4739		100616170
HGNC:41711	MIR4740	hsa-mir-4740		100616294
HGNC:41661	MIR4741	hsa-mir-4741		100616139
HGNC:41565	MIR4742	hsa-mir-4742		100616468
HGNC:41894	MIR4743	hsa-mir-4743		100616366
HGNC:41866	MIR4744	hsa-mir-4744		100616420
HGNC:41868	MIR4745	hsa-mir-4745		100616459
HGNC:41904	MIR4746	hsa-mir-4746		100616371
HGNC:41827	MIR4747	hsa-mir-4747		100616337
HGNC:41557	MIR4748	hsa-mir-4748		100616425
HGNC:41760	MIR4749	hsa-mir-4749		100616313
HGNC:41765	MIR4750	hsa-mir-4750		100616314
HGNC:41819	MIR4751	hsa-mir-4751		100616483
HGNC:41803	MIR4752	hsa-mir-4752		100616171
HGNC:41527	MIR4753	hsa-mir-4753		100616224
HGNC:41786	MIR4754	hsa-mir-4754		100616168
HGNC:41815	MIR4755	hsa-mir-4755		100616434
HGNC:41529	MIR4756	hsa-mir-4756		100616225
HGNC:41746	MIR4757	hsa-mir-4757		100616307
HGNC:41836	MIR4758	hsa-mir-4758		100616340
HGNC:41575	MIR4759	hsa-mir-4759		100616243
HGNC:41698	MIR4760	hsa-mir-4760		100616148
HGNC:41591	MIR4761	hsa-mir-4761		100616414
HGNC:41603	MIR4762	hsa-mir-4762		100616253
HGNC:41677	MIR4763	hsa-mir-4763		100616143
HGNC:41714	MIR4764	hsa-mir-4764		100616295
HGNC:41791	MIR4765	hsa-mir-4765		100616219
HGNC:41680	MIR4766	hsa-mir-4766		100616283
HGNC:41548	MIR4767	hsa-mir-4767		100616467
HGNC:41592	MIR4768	hsa-mir-4768		100616249
HGNC:41694	MIR4769	hsa-mir-4769		100616147
HGNC:41542	MIR4770	hsa-mir-4770		100616373
HGNC:41901	MIR4771-1	hsa-mir-4771-1		100616370
HGNC:41774	MIR4771-2	hsa-mir-4771-2		100616165
HGNC:41741	MIR4772	hsa-mir-4772		100616157
HGNC:41699	MIR4773-1	hsa-mir-4773-1		100616392
HGNC:41790	MIR4773-2	hsa-mir-4773-2		100616418
HGNC:41873	MIR4774	hsa-mir-4774		100616356
HGNC:41885	MIR4775	hsa-mir-4775		100616361
HGNC:41641	MIR4776-1	hsa-mir-4776-1		100616267
HGNC:41631	MIR4776-2	hsa-mir-4776-2		100616472
HGNC:41773	MIR4777	hsa-mir-4777		100616317
HGNC:41648	MIR4778	hsa-mir-4778		100616464
HGNC:41747	MIR4779	hsa-mir-4779		100616159
HGNC:41552	MIR4780	hsa-mir-4780		100616447
HGNC:41769	MIR4781	hsa-mir-4781		100616315
HGNC:41635	MIR4782	hsa-mir-4782		100616208
HGNC:41874	MIR4783	hsa-mir-4783		100616187
HGNC:41580	MIR4784	hsa-mir-4784		100616378
HGNC:41889	MIR4785	hsa-mir-4785		100616364
HGNC:41751	MIR4786	hsa-mir-4786		100616417
HGNC:41653	MIR4787	hsa-mir-4787		100616138
HGNC:41676	MIR4788	hsa-mir-4788		100616281
HGNC:41719	MIR4789	hsa-mir-4789		100616395
HGNC:41820	MIR4790	hsa-mir-4790		100616334
HGNC:41704	MIR4791	hsa-mir-4791		100616291
HGNC:41538	MIR4793	hsa-mir-4793		100616112
HGNC:41829	MIR4794	hsa-mir-4794		100616338
HGNC:41757	MIR4795	hsa-mir-4795		100616161
HGNC:41779	MIR4796	hsa-mir-4796		100616166
HGNC:41758	MIR4797	hsa-mir-4797		100616216
HGNC:41616	MIR4798	hsa-mir-4798		100616471
HGNC:41584	MIR4799	hsa-mir-4799		100616246
HGNC:41877	MIR4800	hsa-mir-4800		100616358
HGNC:41840	MIR4801	hsa-mir-4801		100616435
HGNC:41658	MIR4802	hsa-mir-4802		100616274
HGNC:41568	MIR4803	hsa-mir-4803		100616377
HGNC:41720	MIR4804	hsa-mir-4804		100616152
HGNC:43494	MIR4999	hsa-mir-4999		100847049
HGNC:43464	MIR5000	hsa-mir-5000		100846995
HGNC:43462	MIR5001	hsa-mir-5001		100847037
HGNC:43470	MIR5002	hsa-mir-5002		100847021
HGNC:43512	MIR5003	hsa-mir-5003		100847029
HGNC:43532	MIR5004	hsa-mir-5004		100847012
HGNC:43495	MIR5006	hsa-mir-5006		100847026
HGNC:43468	MIR5007	hsa-mir-5007		100846996
HGNC:43546	MIR5008	hsa-mir-5008		100847072
HGNC:43458	MIR5009	hsa-mir-5009		100846993
HGNC:43484	MIR5010	hsa-mir-5010		100847046
HGNC:43496	MIR5011	hsa-mir-5011		100847002
HGNC:41834	MIR5047	hsa-mir-5047		100616408
HGNC:43480	MIR5087	hsa-mir-5087		100847044
HGNC:43489	MIR5088	hsa-mir-5088		100847074
HGNC:43536	MIR5089	hsa-mir-5089		100847067
HGNC:43547	MIR5090	hsa-mir-5090		100847073
HGNC:43478	MIR5091	hsa-mir-5091		100847023
HGNC:43467	MIR5092	hsa-mir-5092		100847039
HGNC:43474	MIR5093	hsa-mir-5093		100847022
HGNC:43519	MIR5094	hsa-mir-5094		100847059
HGNC:43540	MIR5100	hsa-mir-5100		100847014
HGNC:43459	MIR5186	hsa-mir-5186		100847036
HGNC:43523	MIR5187	hsa-mir-5187		100847090
HGNC:43502	MIR5188	hsa-mir-5188		100847004
HGNC:43515	MIR5189	hsa-mir-5189		100847057
HGNC:43549	MIR5190	hsa-mir-5190		100847080
HGNC:43497	MIR5191	hsa-mir-5191		100847050
HGNC:43473	MIR5192	hsa-mir-5192		100847087
HGNC:43534	MIR5193	hsa-mir-5193		100847079
HGNC:43498	MIR5194	hsa-mir-5194		100847051
HGNC:43526	MIR5195	hsa-mir-5195		100847062
HGNC:43542	MIR5196	hsa-mir-5196		100847070
HGNC:43450	MIR5197	hsa-mir-5197		100846991
HGNC:43513	MIR5571	hsa-mir-5571		100847006
HGNC:43476	MIR5572	hsa-mir-5572		100847042
HGNC:43485	MIR5579	hsa-mir-5579		100847000
HGNC:43482	MIR5580	hsa-mir-5580		100847076
HGNC:43527	MIR5581	hsa-mir-5581		100847010
HGNC:43461	MIR5582	hsa-mir-5582		100847020
HGNC:43491	MIR5583-1	hsa-mir-5583-1		100847025
HGNC:43471	MIR5583-2	hsa-mir-5583-2		100846997
HGNC:43507	MIR5584	hsa-mir-5584		100847089
HGNC:43452	MIR5585	hsa-mir-5585		100847018
HGNC:43493	MIR5586	hsa-mir-5586		100847088
HGNC:43508	MIR5587	hsa-mir-5587		100847028
HGNC:43505	MIR5588	hsa-mir-5588		100847054
HGNC:43514	MIR5589	hsa-mir-5589		100847093
HGNC:43541	MIR5590	hsa-mir-5590		100847069
HGNC:43531	MIR5591	hsa-mir-5591		100847065
HGNC:43492	MIR5680	hsa-mir-5680		100847001
HGNC:43518	MIR5681A	hsa-mir-5681a		100847058
HGNC:43538	MIR5681B	hsa-mir-5681b		100847091
HGNC:43477	MIR5682	hsa-mir-5682		100847043
HGNC:43453	MIR5683	hsa-mir-5683		100847034
HGNC:43544	MIR5684	hsa-mir-5684		100847071
HGNC:43543	MIR5685	hsa-mir-5685		100847075
HGNC:43457	MIR5687	hsa-mir-5687		100847019
HGNC:43463	MIR5688	hsa-mir-5688		100847077
HGNC:43479	MIR5689	hsa-mir-5689		100846998
HGNC:52007	MIR5689HG			106660610
HGNC:43490	MIR5690	hsa-mir-5690		100847048
HGNC:43545	MIR5691	hsa-mir-5691		100847015
HGNC:43533	MIR5692A1	hsa-mir-5692a-1		100847066
HGNC:43466	MIR5692A2	hsa-mir-5692a-2		100847038
HGNC:43535	MIR5692B	hsa-mir-5692b		100847013
HGNC:43506	MIR5692C1	hsa-mir-5692c-1		100847082
HGNC:43448	MIR5692C2	hsa-mir-5692c-2		100847017
HGNC:43499	MIR5693	hsa-mir-5693		100847003
HGNC:43530	MIR5694	hsa-mir-5694		100847064
HGNC:43548	MIR5695	hsa-mir-5695		100847016
HGNC:43516	MIR5696	hsa-mir-5696		100847007
HGNC:43509	MIR5697	hsa-mir-5697		100847055
HGNC:43487	MIR5698	hsa-mir-5698		100847024
HGNC:43456	MIR5699	hsa-mir-5699		100847086
HGNC:43521	MIR5700	hsa-mir-5700		100847031
HGNC:43522	MIR5701-1	hsa-mir-5701-1		100847060
HGNC:43510	MIR5701-2	hsa-mir-5701-2		100847005
HGNC:50844	MIR5701-3			103504741
HGNC:43503	MIR5702	hsa-mir-5702		100847053
HGNC:43475	MIR5703	hsa-mir-5703		100847081
HGNC:43469	MIR5704	hsa-mir-5704		100847040
HGNC:43504	MIR5705	hsa-mir-5705		100847027
HGNC:43500	MIR5706	hsa-mir-5706		100847085
HGNC:43449	MIR5707	hsa-mir-5707		100847032
HGNC:43511	MIR5708	hsa-mir-5708		100847056
HGNC:49977	MIR5739	hsa-mir-5739		102466081
HGNC:49930	MIR5787	hsa-mir-5787		102464817
HGNC:50261	MIR6068	hsa-mir-6068		102464823
HGNC:50124	MIR6069	hsa-mir-6069		102464824
HGNC:49950	MIR6070	hsa-mir-6070		102464825
HGNC:50229	MIR6071	hsa-mir-6071		102466516
HGNC:50144	MIR6072	hsa-mir-6072		102465944
HGNC:50128	MIR6073	hsa-mir-6073		102464826
HGNC:50060	MIR6074	hsa-mir-6074		102464827
HGNC:50198	MIR6075	hsa-mir-6075		102466103
HGNC:50232	MIR6076	hsa-mir-6076		102464828
HGNC:50025	MIR6077	hsa-mir-6077-1	MIR6077-2	102466225
HGNC:50025	MIR6077	hsa-mir-6077-1	MIR6077-1	102466225
HGNC:50025	MIR6077	hsa-mir-6077-2	MIR6077-2	102466225
HGNC:50025	MIR6077	hsa-mir-6077-2	MIR6077-1	102466225
HGNC:50136	MIR6078	hsa-mir-6078		102464829
HGNC:50114	MIR6079	hsa-mir-6079		102464830
HGNC:50142	MIR6080	hsa-mir-6080		102464831
HGNC:50151	MIR6081	hsa-mir-6081		102466518
HGNC:49984	MIR6082	hsa-mir-6082		102466953
HGNC:50076	MIR6083	hsa-mir-6083		102464832
HGNC:50235	MIR6084	hsa-mir-6084		102464833
HGNC:50002	MIR6085	hsa-mir-6085		102464834
HGNC:49986	MIR6086	hsa-mir-6086		102466519
HGNC:50164	MIR6088	hsa-mir-6088		102464836
HGNC:50179	MIR6089	hsa-mir-6089-1	MIR6089-1	102464837
HGNC:50179	MIR6089	hsa-mir-6089-1	MIR6089-2	102464837
HGNC:50204	MIR6090	hsa-mir-6090		102466104
HGNC:50200	MIR6124	hsa-mir-6124		102466906
HGNC:49931	MIR6125	hsa-mir-6125		102465133
HGNC:50099	MIR6126	hsa-mir-6126		102465134
HGNC:50163	MIR6127	hsa-mir-6127		102466615
HGNC:50109	MIR6128	hsa-mir-6128		102465135
HGNC:50220	MIR6129	hsa-mir-6129		102465137
HGNC:50156	MIR6130	hsa-mir-6130		102466967
HGNC:49929	MIR6131	hsa-mir-6131		102465138
HGNC:50272	MIR6132	hsa-mir-6132		102466616
HGNC:50007	MIR6133	hsa-mir-6133		102465139
HGNC:49951	MIR6134	hsa-mir-6134		102465140
HGNC:50197	MIR6165	hsa-mir-6165		102465141
HGNC:49962	MIR6499	hsa-mir-6499		102465246
HGNC:49935	MIR6500	hsa-mir-6500		102466656
HGNC:50033	MIR6501	hsa-mir-6501		102465248
