MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
NA	NA	0.181563229112367	0	NA	NA	0	0.382513661202186	NA	PLCB4
NA	NA	0.244331654662975	0.001	NA	NA	0	0.169398907103825	NA	PPARGC1A
NA	NA	0.0586060442441363	0.201	NA	NA	0	0.158469945355191	NA	KIF1A
NA	NA	0.259250025361949	0	NA	NA	0	0.26775956284153	NA	SLITRK6
NA	NA	0.0960475221456298	0.062	NA	NA	0	0.221311475409836	NA	WDR72
NA	NA	NA	NA	NA	NA	NA	NA	NA	SCIN
NA	NA	0.217033347945962	0	NA	NA	0	0.549180327868853	NA	NPTX2
NA	NA	0.0893117555317486	0.098	NA	NA	0	0.188524590163934	NA	TFF3
NA	NA	0.13090358951218	0.034	NA	NA	0	0.180327868852459	NA	MYEOV
NA	NA	0.0680603487979656	0.188	NA	NA	0	0.12568306010929	NA	TCN1
NA	NA	0.0201659658278125	0.351	NA	NA	0	0.398907103825137	NA	CST2
NA	NA	0.159183530806158	0	NA	NA	0	0.543715846994536	NA	COBL
NA	NA	0.0948869163281699	0.067	NA	NA	0	0.245901639344262	NA	CMBL
NA	NA	0.37952320761527	0	NA	NA	0	0.0983606557377049	NA	PCDHB5
NA	NA	NA	NA	NA	NA	NA	NA	NA	TNFRSF17
NA	NA	0.0456913875066395	0.232	NA	NA	0	0.215846994535519	NA	CADPS
NA	NA	NA	NA	NA	NA	NA	NA	NA	CRTAC1
NA	NA	0.169762441365822	0.185	NA	NA	0	0.0163934426229508	NA	OGDHL
NA	NA	0.218880174639124	0	NA	NA	0	0.546448087431694	NA	SEMA3A
NA	NA	0.123861662731071	0.13	NA	NA	0	0.0573770491803279	NA	PPP1R14C
NA	NA	0.253814054390846	0.001	NA	NA	0	0.133879781420765	NA	EPHA5
NA	NA	NA	NA	NA	NA	NA	NA	NA	VEPH1
NA	NA	NA	NA	NA	NA	NA	NA	NA	MFAP5
NA	NA	0.401858455288519	0	NA	NA	0	0.256830601092896	NA	SHISA2
NA	NA	0.174904356729634	0.002	NA	NA	0	0.243169398907104	NA	SYT6
NA	NA	0.0929085607890934	0.139	NA	NA	0	0.109289617486339	NA	MT1A
NA	NA	0.0121094142171583	0.423	NA	NA	0	0.10655737704918	NA	WFDC1
NA	NA	0.0193904295686829	0.418	NA	NA	0	0.122950819672131	NA	CNTN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CD5L
NA	NA	0.0864578017047454	0.057	NA	NA	0	0.336065573770492	NA	NEFH
NA	NA	0.113787639040242	0.016	NA	NA	0	0.510928961748634	NA	EEF1A2
NA	NA	0.254159535451218	0.001	NA	NA	0	0.169398907103825	NA	KCTD14
NA	NA	0.0914074315139406	0.137	NA	NA	0	0.133879781420765	NA	CDH2
NA	NA	0.0953823954248954	0.067	NA	NA	0	0.210382513661202	NA	HOOK1
NA	NA	0.250899695309613	0	NA	NA	0	0.136612021857924	NA	TTR
NA	NA	0.108813937355897	0.027	NA	NA	0	0.319672131147541	NA	RHCG
NA	NA	0.0350639294285006	0.333	NA	NA	0	0.12568306010929	NA	BRSK2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FXYD3
NA	NA	NA	NA	NA	NA	NA	NA	NA	MAG
NA	NA	0.0635592855414067	0.184	NA	NA	0	0.180327868852459	NA	MARCO
NA	NA	0.041142569607164	0.3	NA	NA	0	0.114754098360656	NA	ACSS3
NA	NA	0.365549932564166	0	NA	NA	0	0.0601092896174863	NA	SLC35F1
NA	NA	0.0284434383432147	0.284	NA	NA	0	0.254098360655738	NA	HOXB9
NA	NA	0.143755845454157	0.004	NA	NA	0	0.385245901639344	NA	SNAP25
NA	NA	0.00679932331126596	0.462	NA	NA	0	0.245901639344262	NA	IRX2
NA	NA	NA	NA	NA	NA	NA	NA	NA	TPTE
NA	NA	0.288308679990178	0	NA	NA	0	0.193989071038251	NA	HOXD13
NA	NA	NA	NA	NA	NA	NA	NA	NA	RNF182
NA	NA	0.0815419984988633	0.069	NA	NA	0	0.37431693989071	NA	SULT4A1
NA	NA	0.0945019404579293	0.063	NA	NA	0	0.218579234972678	NA	DNALI1
NA	NA	0.23958549662352	0	NA	NA	0	0.16120218579235	NA	DLGAP1
NA	NA	0.059846755852213	0.154	NA	NA	0	0.251366120218579	NA	GDNF
NA	NA	NA	NA	NA	NA	NA	NA	NA	DMKN
NA	NA	0.243374637133203	0.002	NA	NA	0	0.136612021857924	NA	GLRB
NA	NA	NA	NA	NA	NA	NA	NA	NA	KIAA0125
NA	NA	0.0924517157217619	0.059	NA	NA	0	0.284153005464481	NA	NPM2
NA	NA	0.0207458650005779	0.364	NA	NA	0	0.595628415300546	NA	PRRT4
NA	NA	0.300866258055451	0	NA	NA	0	0.199453551912568	NA	LTK
NA	NA	0.0253206869986895	0.377	NA	NA	0	0.166666666666667	NA	ZNF667
NA	NA	0.125299241325198	0.01	NA	NA	0	0.5	NA	KCNS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CNTN4
NA	NA	0.0608465194532302	0.168	NA	NA	0	0.174863387978142	NA	KRT14
NA	NA	0.0795703074343072	0.141	NA	NA	0	0.163934426229508	NA	LGI4
NA	NA	0.0234279701309181	0.342	NA	NA	0	0.273224043715847	NA	NALCN
NA	NA	0.0816958318937612	0.126	NA	NA	0	0.153005464480874	NA	LRRC4B
NA	NA	0.0547651408425918	0.181	NA	NA	0	0.207650273224044	NA	LRRC15
NA	NA	0.141616256015898	0.005	NA	NA	0	0.508196721311475	NA	ESRRG
NA	NA	NA	NA	NA	NA	NA	NA	NA	KCNJ13
NA	NA	0.0181121265483924	0.383	NA	NA	0	0.131147540983607	NA	CXCL9
NA	NA	0.0441202197211003	0.25	NA	NA	0	0.199453551912568	NA	HRASLS
NA	NA	0.0911155040416608	0.21	NA	NA	0	0.0546448087431694	NA	SH3GL2
NA	NA	0.164607538314613	0.001	NA	NA	0	0.524590163934426	NA	AGT
NA	NA	0.111402405278465	0.052	NA	NA	0	0.191256830601093	NA	PLA1A
NA	NA	0.00472981225534902	0.483	NA	NA	0	0.26775956284153	NA	IGF2BP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT5
NA	NA	0.0210156108187367	0.393	NA	NA	0	0.207650273224044	NA	ARHGEF16
NA	NA	0.0125166749491821	0.412	NA	NA	0	0.191256830601093	NA	TMEM163
NA	NA	NA	NA	NA	NA	NA	NA	NA	SPATS1
NA	NA	0.182949733883358	0	NA	NA	0	0.355191256830601	NA	ZNF280A
NA	NA	0.357264538378794	0	NA	NA	0	0.480874316939891	NA	PI15
NA	NA	0.205300719918769	0.003	NA	NA	0	0.122950819672131	NA	MRGPRX3
NA	NA	NA	NA	NA	NA	NA	NA	NA	ITIH5
NA	NA	0.0548896430195949	0.23	NA	NA	0	0.114754098360656	NA	AKAP6
NA	NA	0.11958159030823	0.028	NA	NA	0	0.210382513661202	NA	CYP2J2
NA	NA	NA	NA	NA	NA	NA	NA	NA	RDH8
NA	NA	0.221272082504476	0.001	NA	NA	0	0.166666666666667	NA	TRPM8
NA	NA	0.0480272475300188	0.309	NA	NA	0	0.0683060109289618	NA	RASEF
NA	NA	0.268946153925178	0.099	NA	NA	0	0.0163934426229508	NA	DKK1
NA	NA	0.0154464137597124	0.379	NA	NA	0	0.568306010928962	NA	DSP
NA	NA	0.0587964303506206	0.133	NA	NA	0	0.513661202185792	NA	UBD
NA	NA	NA	NA	NA	NA	NA	NA	NA	CDH3
NA	NA	0.140697025358712	0.016	NA	NA	0	0.19672131147541	NA	DNASE2B
NA	NA	0.140168362546207	0.016	NA	NA	0	0.136612021857924	NA	DDX43
NA	NA	0.157196706916983	0.003	NA	NA	0	0.519125683060109	NA	KCNH1
NA	NA	0.149623624836877	0.004	NA	NA	0	0.543715846994536	NA	DLX6
NA	NA	0.018026268396438	0.352	NA	NA	0	0.546448087431694	NA	CACNA2D1
NA	NA	0.24376894269671	0.077	NA	NA	0	0.0273224043715847	NA	PTPN20B
NA	NA	0.181376856939169	0	NA	NA	0	0.330601092896175	NA	TSPAN10
NA	NA	0.112555869481271	0.081	NA	NA	0	0.122950819672131	NA	LDHC
NA	NA	0.0782439139312333	0.076	NA	NA	0	0.497267759562842	NA	ANGPT1
NA	NA	0.191027031366262	0	NA	NA	0	0.502732240437158	NA	ZNF334
NA	NA	0.177247131460569	0.008	NA	NA	0	0.147540983606557	NA	ANKRD30B
NA	NA	0.126000929982048	0.008	NA	NA	0	0.510928961748634	NA	EDN3
NA	NA	0.185340117194465	0.017	NA	NA	0	0.101092896174863	NA	PCDHGA11
NA	NA	0.0980024395165998	0.066	NA	NA	0	0.183060109289617	NA	LMO3
NA	NA	0.0126809068071401	0.399	NA	NA	0	0.396174863387978	NA	MCHR1
NA	NA	0.229199448257659	0.003	NA	NA	0	0.0956284153005464	NA	ATP1B2
NA	NA	0.177732929692113	0.206	NA	NA	0	0.0191256830601093	NA	CPN1
NA	NA	0.178013283456592	0	NA	NA	0	0.538251366120219	NA	SLAMF9
NA	NA	0.0135145910887082	0.4	NA	NA	0	0.150273224043716	NA	APOC2
NA	NA	0.0663798274798922	0.15	NA	NA	0	0.193989071038251	NA	CXADR
NA	NA	0.0216621020480712	0.335	NA	NA	0	0.210382513661202	NA	PRKAA2
NA	NA	0.106977032256811	0.045	NA	NA	0	0.19672131147541	NA	WDR63
NA	NA	0.00660529844839752	0.454	NA	NA	0	0.483606557377049	NA	FABP4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CNTN3
NA	NA	0.146252897547062	0.002	NA	NA	0	0.546448087431694	NA	AZGP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	MGP
NA	NA	0.283811317430068	0	NA	NA	0	0.16120218579235	NA	ISL1
NA	NA	0.180793846782117	0.005	NA	NA	0	0.166666666666667	NA	CLUL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CXCR5
NA	NA	0.184259876618693	0	NA	NA	0	0.519125683060109	NA	BAI1
NA	NA	0.0849947781776101	0.19	NA	NA	0	0.0765027322404372	NA	OLFM1
NA	NA	0.00281806712455936	0.49	NA	NA	0	0.538251366120219	NA	KLHDC9
NA	NA	0.133956368566279	0.019	NA	NA	0	0.180327868852459	NA	PRSS21
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPYC
NA	NA	0.0194958139512706	0.326	NA	NA	0	0.199453551912568	NA	CKMT1A
NA	NA	0.0791025021683503	0.195	NA	NA	0	0.0983606557377049	NA	MRAP2
NA	NA	0.134734835883777	0.059	NA	NA	0	0.103825136612022	NA	PCDHAC2
NA	NA	0.0452684137764432	0.176	NA	NA	0	0.540983606557377	NA	PCLO
NA	NA	0.487395195150067	0.031	NA	NA	0	0.0136612021857923	NA	PPAPDC1A
NA	NA	NA	NA	NA	NA	NA	NA	NA	SORCS2
NA	NA	0.074131744838554	0.154	NA	NA	0	0.166666666666667	NA	CTNNA2
NA	NA	0.325924224476272	0	NA	NA	0	0.117486338797814	NA	DHRS2
NA	NA	NA	NA	NA	NA	NA	NA	NA	IFNG
NA	NA	0.299007463839482	0	NA	NA	0	0.12568306010929	NA	EGF
NA	NA	0.151819318078352	0.012	NA	NA	0	0.19672131147541	NA	MCOLN3
NA	NA	0.0349482027470579	0.351	NA	NA	0	0.109289617486339	NA	IRX6
NA	NA	0.125720496903703	0.003	NA	NA	0	0.5	NA	SCUBE3
NA	NA	NA	NA	NA	NA	NA	NA	NA	TMEM171
NA	NA	0.274102541671417	0	NA	NA	0	0.221311475409836	NA	NBPF4
NA	NA	NA	NA	NA	NA	NA	NA	NA	C20orf26
NA	NA	0.145380255358894	0.01	NA	NA	0	0.221311475409836	NA	SLC6A17
NA	NA	0.202468738777408	0	NA	NA	0	0.557377049180328	NA	C1orf106
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCER2
NA	NA	0.189331744146021	0	NA	NA	0	0.494535519125683	NA	RIMS2
NA	NA	0.0958774969678227	0.074	NA	NA	0	0.218579234972678	NA	NTNG1
NA	NA	0.0368111529219004	0.291	NA	NA	0	0.19672131147541	NA	CP
NA	NA	0.0678241787958362	0.168	NA	NA	0	0.147540983606557	NA	SERPINB2
NA	NA	0.224793646922352	0.009	NA	NA	0	0.092896174863388	NA	CNR1
NA	NA	0.22894984223728	0.001	NA	NA	0	0.163934426229508	NA	FSD1
NA	NA	0.153018459987673	0.014	NA	NA	0	0.177595628415301	NA	CASKIN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	BLK
NA	NA	0.136353677773934	0.045	NA	NA	0	0.103825136612022	NA	MMP1
NA	NA	0.100210677198166	0.039	NA	NA	0	0.486338797814208	NA	MDFI
NA	NA	0.0327849171352891	0.275	NA	NA	0	0.546448087431694	NA	SFRP4
NA	NA	0.103523844041557	0.085	NA	NA	0	0.131147540983607	NA	ART3
NA	NA	0.231639210597251	0	NA	NA	0	0.316939890710383	NA	RLBP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	GFRA1
NA	NA	0.0712075715023791	0.117	NA	NA	0	0.281420765027322	NA	SFTPC
NA	NA	0.127961142539588	0.007	NA	NA	0	0.532786885245902	NA	RXRG
NA	NA	0.105620837525497	0.163	NA	NA	0	0.0628415300546448	NA	DDX25
NA	NA	0.143802475214764	0.009	NA	NA	0	0.336065573770492	NA	SLC16A6
NA	NA	NA	NA	NA	NA	NA	NA	NA	PDCD1
NA	NA	0.0758613641730563	0.141	NA	NA	0	0.150273224043716	NA	PCSK1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCRL3
NA	NA	0.181613879009781	0.001	NA	NA	0	0.557377049180328	NA	HOXA7
