Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-72200,"mRNA Editing: C to U Conversion",4,10,7.11288142826659E-4,0.053479978770948344,0.9175357229845755,2,3,2.5033377837116157E-4,9606,Homo sapiens,"APOBEC1;APOBEC2;APOBEC3B","","R-HSA-77609;R-HSA-83677"
R-HSA-2892245,"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",4,10,7.11288142826659E-4,0.053479978770948344,0.9175357229845755,4,7,5.841121495327102E-4,9606,Homo sapiens,"EOMES;HHEX;TSC22D1;DKK1","","R-HSA-2972949;R-HSA-2972965;R-HSA-2972966;R-HSA-2972977"
R-HSA-140534,"Caspase activation via Death Receptors in the presence of ligand",6,20,0.001422576285653318,0.0646938444277978,0.9175357229845755,9,9,7.510013351134847E-4,9606,Homo sapiens,"FAS;LY96;FASLG;TNFRSF10A;CFLAR","","R-HSA-139952;R-HSA-3371360;R-HSA-2562564;R-HSA-141159;R-HSA-141156;R-HSA-3465459;R-HSA-73945;R-HSA-3465448;R-HSA-3371359"
R-HSA-8942233,"Intestinal infectious diseases",2,3,2.1338644284799773E-4,0.06684339303922426,0.9175357229845755,1,1,8.344459279038718E-5,9606,Homo sapiens,"PDZD3;PLBD1","","R-HSA-8936356"
R-HSA-3371378,"Regulation by c-FLIP",4,11,7.82416957109325E-4,0.07045773042067649,0.9175357229845755,4,4,3.337783711615487E-4,9606,Homo sapiens,"FAS;FASLG;TNFRSF10A;CFLAR","","R-HSA-3371360;R-HSA-3465459;R-HSA-3465448;R-HSA-3371359"
R-HSA-69416,"Dimerization of procaspase-8",4,11,7.82416957109325E-4,0.07045773042067649,0.9175357229845755,3,3,2.5033377837116157E-4,9606,Homo sapiens,"FAS;FASLG;TNFRSF10A;CFLAR","","R-HSA-141159;R-HSA-141156;R-HSA-73945"
R-HSA-419812,"Calcitonin-like ligand receptors",4,11,7.82416957109325E-4,0.07045773042067649,0.9175357229845755,3,4,3.337783711615487E-4,9606,Homo sapiens,"CALCA;CALCRL","","R-HSA-420214;R-HSA-419843;R-HSA-420127"
R-HSA-5633008,"TP53 Regulates Transcription of Cell Death Genes",17,83,0.005903691585461271,0.08071849306784984,0.9175357229845755,21,68,0.005674232309746329,9606,Homo sapiens,"BCL6;CASP6;PERP;FAS;ZNF568;TNFRSF10A;NLRC4;RABGGTA;ZNF420;BBC3","","R-HSA-6801415;R-HSA-6799815;R-HSA-6800836;R-HSA-6800001;R-HSA-6801089;R-HSA-6798624;R-HSA-6798126;R-HSA-6801101;R-HSA-139913;R-HSA-6801355;R-HSA-4331340;R-HSA-6801109;R-HSA-5633414;R-HSA-5633441;R-HSA-6798611;R-HSA-6798129;R-HSA-6800816;R-HSA-6801087;R-HSA-6800253;R-HSA-6800250;R-HSA-6799097"
R-HSA-75072,"mRNA Editing",4,12,8.535457713919909E-4,0.08985373012648523,0.9175357229845755,2,9,7.510013351134847E-4,9606,Homo sapiens,"APOBEC1;APOBEC2;APOBEC3B","","R-HSA-77609;R-HSA-83677"
R-HSA-5676594,"TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway",5,17,0.0012091898428053204,0.09291810305109283,0.9175357229845755,7,12,0.0010013351134846463,9606,Homo sapiens,"CD40;TNFRSF12A;LTA;LTB;LTBR","","R-HSA-5676598;R-HSA-5668789;R-HSA-5676597;R-HSA-5676593;R-HSA-5676591;R-HSA-5669023;R-HSA-199404"
R-HSA-189200,"Cellular hexose transport",7,28,0.0019916067999146453,0.10184927466936033,0.9175357229845755,8,17,0.0014185580774365822,9606,Homo sapiens,"SLC5A9;SLC45A3;SLC2A10;SLC2A3;SLC2A4;FGF21","","R-HSA-429094;R-HSA-8981564;R-HSA-5339524;R-HSA-8981553;R-HSA-8875902;R-HSA-429567;R-HSA-8981570;R-HSA-429613"
R-HSA-5467345,"Deletions in the AXIN genes in hepatocellular carcinoma result in elevated WNT signaling",1,1,7.112881428266591E-5,0.13050632752641833,0.9175357229845755,1,1,8.344459279038718E-5,9606,Homo sapiens,"AXIN1","","R-HSA-5251562"
R-HSA-8963889,"Assembly of active LPL and LIPC lipase complexes",7,30,0.0021338644284799773,0.13176523293691267,0.9175357229845755,5,12,0.0010013351134846463,9606,Homo sapiens,"LIPC;APOC2;CIDEC;FGF21","","R-HSA-6784622;R-HSA-6785181;R-HSA-6785213;R-HSA-5694109;R-HSA-6785178"
R-HSA-9027283,"Erythropoietin activates STAT5",3,9,6.401593285439932E-4,0.13339828640278284,0.9175357229845755,3,3,2.5033377837116157E-4,9606,Homo sapiens,"STAT5B;EPOR","","R-HSA-9012651;R-HSA-9012650;R-HSA-9012654"
R-HSA-8941332,"RUNX2 regulates genes involved in cell migration",4,14,9.958033999573227E-4,0.13524251259042885,0.9175357229845755,4,7,5.841121495327102E-4,9606,Homo sapiens,"MMP13;ITGA5","","R-HSA-8940001;R-HSA-8939667;R-HSA-8939670;R-HSA-8940007"
R-HSA-75205,"Dissolution of Fibrin Clot",4,14,9.958033999573227E-4,0.13524251259042885,0.9175357229845755,7,19,0.0015854472630173564,9606,Homo sapiens,"ANXA2;PLAU;PLAUR;S100A10","","R-HSA-158982;R-HSA-159001;R-HSA-158750;R-HSA-158942;R-HSA-158959;R-HSA-159005;R-HSA-158925"
R-HSA-380108,"Chemokine receptors bind chemokines",10,48,0.0034141830855679636,0.1412033525623414,0.9175357229845755,11,18,0.0015020026702269693,9606,Homo sapiens,"CXCL6;CCL20;CCL5;CCR8;CXCR6;CCL19;CCR6;CCR5;CCR10","","R-HSA-373813;R-HSA-373061;R-HSA-373073;R-HSA-373791;R-HSA-373071;R-HSA-373087;R-HSA-373086;R-HSA-373358;R-HSA-443978;R-HSA-8851352;R-HSA-3296301"
R-HSA-5619507,"Activation of HOX genes during differentiation",21,116,0.008250942456789246,0.14362646231000065,0.9175357229845755,34,43,0.003588117489986649,9606,Homo sapiens,"HOXD1;PCGF2;PAX6;PRL;HIST1H3A;MAFB;POLR2B;HIST1H3F;HIST1H2AE;HOXB4;HIST1H3G;HIST1H2AD;HIST1H2BH;HIST1H4I;HOXB2;HIST1H2BG;HIST1H4J;HIST1H4E;HIST1H3D;POLR2L","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617881;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617485;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617446;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617642"
R-HSA-5617472,"Activation of anterior HOX genes in hindbrain development during early embryogenesis",21,116,0.008250942456789246,0.14362646231000065,0.9175357229845755,34,43,0.003588117489986649,9606,Homo sapiens,"HOXD1;PCGF2;PAX6;PRL;HIST1H3A;MAFB;POLR2B;HIST1H3F;HIST1H2AE;HOXB4;HIST1H3G;HIST1H2AD;HIST1H2BH;HIST1H4I;HOXB2;HIST1H2BG;HIST1H4J;HIST1H4E;HIST1H3D;POLR2L","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617881;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617485;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617446;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617642"
R-HSA-5083625,"Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC)",5,20,0.001422576285653318,0.15169032078501266,0.9175357229845755,1,1,8.344459279038718E-5,9606,Homo sapiens,"MUC1;GALNT3;MUC17;MUC13;MUC20","","R-HSA-5096537"
R-HSA-421270,"Cell-cell junction organization",13,67,0.004765630556938616,0.15220751108433117,0.9175357229845755,9,21,0.0017523364485981308,9606,Homo sapiens,"F11R;ACTB;CLDN4;PARD6B;CLDN3;CLDN14;CLDN23;CLDN7;CLDN18;ANG;POTEF;PVRL2;CRB3","","R-HSA-5692437;R-HSA-420661;R-HSA-420019;R-HSA-419011;R-HSA-420591;R-HSA-433711;R-HSA-433725;R-HSA-419981;R-HSA-419003"
R-HSA-75157,"FasL/ CD95L signaling",2,5,3.556440714133295E-4,0.15550704118816117,0.9175357229845755,5,5,4.1722296395193593E-4,9606,Homo sapiens,"FAS;FASLG","","R-HSA-83586;R-HSA-83650;R-HSA-71050;R-HSA-141310;R-HSA-75244"
R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin",6,26,0.0018493491713493136,0.16067099931420836,0.9175357229845755,8,8,6.675567423230974E-4,9606,Homo sapiens,"PCSK1;GHRL;KLF4;PLA2G7","","R-HSA-422021;R-HSA-422051;R-HSA-422048;R-HSA-422017;R-HSA-9023617;R-HSA-9023619;R-HSA-422088;R-HSA-422104"
R-HSA-210991,"Basigin interactions",6,26,0.0018493491713493136,0.16067099931420836,0.9175357229845755,5,10,8.344459279038719E-4,9606,Homo sapiens,"LAT2;PPIL2;SLC7A9;MMP1;PPIF;ATP1B1","","R-HSA-204485;R-HSA-204500;R-HSA-375133;R-HSA-375135;R-HSA-375131"
R-HSA-4839735,"AXIN mutants destabilize the destruction complex, activating WNT signaling",4,15,0.0010669322142399886,0.16081064009515478,0.9175357229845755,2,2,1.6688918558077436E-4,9606,Homo sapiens,"GSK3A;AXIN1;PPP2R5A","","R-HSA-5251562;R-HSA-4839734"
R-HSA-5675482,"Regulation of necroptotic cell death",5,21,0.001493705099935984,0.174071768715522,0.9175357229845755,2,5,4.1722296395193593E-4,9606,Homo sapiens,"FAS;FASLG;TNFRSF10A;CFLAR","","R-HSA-3465429;R-HSA-5675456"
R-HSA-70221,"Glycogen breakdown (glycogenolysis)",6,27,0.0019204779856319795,0.18068968482731074,0.9175357229845755,10,15,0.0012516688918558078,9606,Homo sapiens,"PYGB;PHKG2;PGM2;PYGL;CALM1","","R-HSA-453346;R-HSA-71541;R-HSA-71588;R-HSA-71590;R-HSA-453358;R-HSA-70427;R-HSA-71515;R-HSA-453356;R-HSA-453339;R-HSA-453337"
R-HSA-70370,"Galactose catabolism",4,16,0.0011380610285226546,0.1879700541292787,0.9175357229845755,3,4,3.337783711615487E-4,9606,Homo sapiens,"GALE;GALT;PGM2","","R-HSA-70369;R-HSA-70361;R-HSA-70427"
R-HSA-2426168,"Activation of gene expression by SREBF (SREBP)",13,70,0.004979016999786614,0.1883548544664695,0.9175357229845755,24,42,0.0035046728971962616,9606,Homo sapiens,"MVK;HMGCS1;SP1;FAS;ELOVL6;FDFT1;TM7SF2","","R-HSA-1655833;R-HSA-2426149;R-HSA-2426148;R-HSA-1655832;R-HSA-1655835;R-HSA-2426150;R-HSA-1655839;R-HSA-2426146;R-HSA-2426157;R-HSA-2426156;R-HSA-1655827;R-HSA-2426153;R-HSA-2426152;R-HSA-2426155;R-HSA-1655830;R-HSA-1655848;R-HSA-2065966;R-HSA-1655850;R-HSA-2426161;R-HSA-2426163;R-HSA-1655823;R-HSA-1655843;R-HSA-1655847;R-HSA-1655846"
R-HSA-5654219,"Phospholipase C-mediated cascade: FGFR1",5,22,0.00156483391421865,0.1976199790103732,0.9175357229845755,3,3,2.5033377837116157E-4,9606,Homo sapiens,"FGF5;FGF20;PLCG1;FGF23;FGF10","","R-HSA-5654167;R-HSA-5654165;R-HSA-5654149"
R-HSA-212718,"EGFR interacts with phospholipase C-gamma",3,11,7.82416957109325E-4,0.20076355356238484,0.9175357229845755,3,3,2.5033377837116157E-4,9606,Homo sapiens,"EPGN;TGFA;PLCG1","","R-HSA-212706;R-HSA-212710;R-HSA-212713"
R-HSA-446107,"Type I hemidesmosome assembly",3,11,7.82416957109325E-4,0.20076355356238484,0.9175357229845755,5,6,5.006675567423231E-4,9606,Homo sapiens,"COL17A1;LAMB3;KRT14","","R-HSA-446083;R-HSA-432956;R-HSA-446077;R-HSA-432952;R-HSA-446089"
R-HSA-8939242,"RUNX1 regulates transcription of genes involved in differentiation of keratinocytes",3,11,7.82416957109325E-4,0.20076355356238484,0.9175357229845755,3,8,6.675567423230974E-4,9606,Homo sapiens,"SOCS3;CTSK","","R-HSA-8938121;R-HSA-8955885;R-HSA-8955748"
R-HSA-6803205,"TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain",6,28,0.0019916067999146453,0.20164069427026465,0.9175357229845755,8,19,0.0015854472630173564,9606,Homo sapiens,"BCL6;PERP;RABGGTA","","R-HSA-6801109;R-HSA-6800836;R-HSA-6801089;R-HSA-6800816;R-HSA-6801087;R-HSA-6801101;R-HSA-6800253;R-HSA-6800250"
R-HSA-73728,"RNA Polymerase I Promoter Opening",7,34,0.0024183796856106408,0.20266743781969376,0.9175357229845755,2,2,1.6688918558077436E-4,9606,Homo sapiens,"HIST1H3A;HIST1H3F;HIST1H2AE;HIST1H3G;HIST1H2AD;HIST1H2BH;HIST1H4I;HIST1H2BG;HIST1H4J;HIST1H4E;HIST1H3D;MAPK3","","R-HSA-73718;R-HSA-73722"
R-HSA-8941333,"RUNX2 regulates genes involved in differentiation of myeloid cells",2,6,4.2677288569599545E-4,0.20529043940646974,0.9175357229845755,2,2,1.6688918558077436E-4,9606,Homo sapiens,"LGALS3","","R-HSA-8938382;R-HSA-8938371"
R-HSA-388479,"Vasopressin-like receptors",2,6,4.2677288569599545E-4,0.20529043940646974,0.9175357229845755,2,3,2.5033377837116157E-4,9606,Homo sapiens,"AVPR1B;OXT","","R-HSA-388468;R-HSA-388503"
R-HSA-9022927,"MECP2 regulates transcription of genes involved in GABA signaling",2,6,4.2677288569599545E-4,0.20529043940646974,0.9175357229845755,2,4,3.337783711615487E-4,9606,Homo sapiens,"GAD2","","R-HSA-9022941;R-HSA-9022942"
R-HSA-193670,"p75NTR negatively regulates cell cycle via SC1",2,6,4.2677288569599545E-4,0.20529043940646974,0.9175357229845755,1,3,2.5033377837116157E-4,9606,Homo sapiens,"HDAC1","","R-HSA-205056"
R-HSA-2559584,"Formation of Senescence-Associated Heterochromatin Foci (SAHF)",4,17,0.0012091898428053204,0.2164609689832483,0.9175357229845755,2,2,1.6688918558077436E-4,9606,Homo sapiens,"H1F0;EP400;HIST1H1A;CABIN1","","R-HSA-3878123;R-HSA-4647594"
R-HSA-8877330,"RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)",4,17,0.0012091898428053204,0.2164609689832483,0.9175357229845755,5,20,0.0016688918558077437,9606,Homo sapiens,"CR1;CTLA4","","R-HSA-8877414;R-HSA-8939082;R-HSA-8939088;R-HSA-8877421;R-HSA-8877404"
R-HSA-1592389,"Activation of Matrix Metalloproteinases",7,35,0.002489508499893307,0.2223432152013164,0.9175357229845755,16,27,0.002253004005340454,9606,Homo sapiens,"MMP13;CTRL;MMP1;CTRB2;CTSK","","R-HSA-1602488;R-HSA-1602458;R-HSA-1604731;R-HSA-1604732;R-HSA-1592316;R-HSA-1604752;R-HSA-1604722;R-HSA-1604690;R-HSA-1592371;R-HSA-1592436;R-HSA-1602473;R-HSA-1592297;R-HSA-1592362;R-HSA-1592398;R-HSA-1604741;R-HSA-1604359"
R-HSA-427389,"ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression",9,48,0.0034141830855679636,0.2339670301857446,0.9175357229845755,3,4,3.337783711615487E-4,9606,Homo sapiens,"HDAC1;HIST1H3A;HIST1H3F;HIST1H2AE;HIST1H3G;HIST1H2AD;HIST1H2BH;HIST1H4I;HIST1H2BG;HIST1H4J;MTA2;HIST1H4E;HIST1H3D","","R-HSA-427383;R-HSA-427404;R-HSA-427336"
R-HSA-5250913,"Positive epigenetic regulation of rRNA expression",14,80,0.005690305142613272,0.23582863322778258,0.9175357229845755,6,7,5.841121495327102E-4,9606,Homo sapiens,"GSK3A;HDAC1;DDX21;BAZ1B;ACTB;HIST1H3A;HIST1H3F;HIST1H2AE;HIST1H3G;HIST1H2AD;HIST1H2BH;HIST1H4I;HIST1H2BG;HIST1H4J;MTA2;HIST1H4E;HIST1H3D;POLR2L","","R-HSA-427383;R-HSA-5250930;R-HSA-5250947;R-HSA-427404;R-HSA-5250938;R-HSA-427336"
R-HSA-1433617,"Regulation of signaling by NODAL",3,12,8.535457713919909E-4,0.23696336687655872,0.9175357229845755,3,3,2.5033377837116157E-4,9606,Homo sapiens,"LEFTY1;SP1;TDGF1","","R-HSA-1181351;R-HSA-1181354;R-HSA-1181352"
R-HSA-5626467,"RHO GTPases activate IQGAPs",7,36,0.0025606373141759727,0.24265371738013297,0.9175357229845755,5,5,4.1722296395193593E-4,9606,Homo sapiens,"TUBA1C;POTEF;IQGAP1;CALM1;TUBA4A;ACTB","","R-HSA-5626549;R-HSA-5626469;R-HSA-5672304;R-HSA-5626507;R-HSA-5672329"
R-HSA-5609977,"Defective GALE can cause Epimerase-deficiency galactosemia (EDG)",1,2,1.4225762856533183E-4,0.24398827438205406,0.9175357229845755,1,1,8.344459279038718E-5,9606,Homo sapiens,"GALE","","R-HSA-5610036"
R-HSA-3359457,"Defective GIF causes intrinsic factor deficiency",1,2,1.4225762856533183E-4,0.24398827438205406,0.9175357229845755,1,1,8.344459279038718E-5,9606,Homo sapiens,"GIF","","R-HSA-3315455"
R-HSA-5609974,"Defective PGM1 causes PGM1-CDG (CDG1t)",1,2,1.4225762856533183E-4,0.24398827438205406,0.9175357229845755,1,1,8.344459279038718E-5,9606,Homo sapiens,"PGM2","","R-HSA-5609939"
R-HSA-5655799,"Defective SLC40A1 causes hemochromatosis 4 (HFE4) (duodenum)",1,2,1.4225762856533183E-4,0.24398827438205406,0.9175357229845755,1,1,8.344459279038718E-5,9606,Homo sapiens,"SLC40A1","","R-HSA-5655760"
R-HSA-5619049,"Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages)",1,2,1.4225762856533183E-4,0.24398827438205406,0.9175357229845755,1,1,8.344459279038718E-5,9606,Homo sapiens,"SLC40A1","","R-HSA-5655733"
R-HSA-5619068,"Defective SLC2A10 causes arterial tortuosity syndrome (ATS)",1,2,1.4225762856533183E-4,0.24398827438205406,0.9175357229845755,1,1,8.344459279038718E-5,9606,Homo sapiens,"SLC2A10","","R-HSA-5632871"
R-HSA-156588,"Glucuronidation",10,55,0.003912084785546625,0.24556605276813304,0.9175357229845755,5,9,7.510013351134847E-4,9606,Homo sapiens,"UGT2B10;UGT1A10;UGT2B11;UGT1A1;UGT1A4;UGT1A3;UGT2B7","","R-HSA-174931;R-HSA-174916;R-HSA-159194;R-HSA-159179;R-HSA-8941701"
R-HSA-5669034,"TNFs bind their physiological receptors",6,30,0.0021338644284799773,0.24592947702727852,0.9175357229845755,6,13,0.0010847797062750334,9606,Homo sapiens,"EDARADD;TNFSF15;LTA;CD27;FASLG;TNFSF8","","R-HSA-5693012;R-HSA-5669024;R-HSA-5675948;R-HSA-8856189;R-HSA-5675656;R-HSA-5669097"
R-HSA-190372,"FGFR3c ligand binding and activation",4,18,0.0012803186570879864,0.24602037637512297,0.9175357229845755,4,4,3.337783711615487E-4,9606,Homo sapiens,"FGF5;GALNT3;FGF20;FGF23","","R-HSA-8851619;R-HSA-190388;R-HSA-190261;R-HSA-8851632"
R-HSA-5654227,"Phospholipase C-mediated cascade; FGFR3",4,18,0.0012803186570879864,0.24602037637512297,0.9175357229845755,3,3,2.5033377837116157E-4,9606,Homo sapiens,"FGF5;FGF20;PLCG1;FGF23","","R-HSA-5654148;R-HSA-5654224;R-HSA-5654222"
R-HSA-1170546,"Prolactin receptor signaling",4,18,0.0012803186570879864,0.24602037637512297,0.9175357229845755,12,14,0.0011682242990654205,9606,Homo sapiens,"STAT5B;PRL;SKP1","","R-HSA-1370500;R-HSA-976991;R-HSA-1671691;R-HSA-982810;R-HSA-1675473;R-HSA-1170539;R-HSA-1369080;R-HSA-1370505;R-HSA-1671687;R-HSA-1369114;R-HSA-1364043;R-HSA-1369115"
R-HSA-6803211,"TP53 Regulates Transcription of Death Receptors and Ligands",4,18,0.0012803186570879864,0.24602037637512297,0.9175357229845755,4,7,5.841121495327102E-4,9606,Homo sapiens,"FAS;TNFRSF10A","","R-HSA-6799815;R-HSA-5633414;R-HSA-5633441;R-HSA-6800001"
R-HSA-446728,"Cell junction organization",16,94,0.006686108542570596,0.24878859360149796,0.9175357229845755,15,37,0.003087449933244326,9606,Homo sapiens,"COL17A1;LAMB3;F11R;ACTB;CLDN4;PARD6B;CLDN3;CLDN14;CLDN23;CLDN7;KRT14;CLDN18;ANG;POTEF;PVRL2;CRB3","","R-HSA-5692437;R-HSA-419011;R-HSA-446083;R-HSA-420591;R-HSA-433711;R-HSA-419981;R-HSA-430347;R-HSA-446089;R-HSA-420661;R-HSA-420019;R-HSA-432956;R-HSA-433725;R-HSA-446077;R-HSA-419003;R-HSA-432952"
R-HSA-5250924,"B-WICH complex positively regulates rRNA expression",11,62,0.004409986485525286,0.25534530987929516,0.9175357229845755,3,3,2.5033377837116157E-4,9606,Homo sapiens,"GSK3A;DDX21;BAZ1B;ACTB;HIST1H3A;HIST1H3F;HIST1H2AE;HIST1H3G;HIST1H2AD;HIST1H2BH;HIST1H4I;HIST1H2BG;HIST1H4J;HIST1H4E;HIST1H3D;POLR2L","","R-HSA-5250930;R-HSA-5250947;R-HSA-5250938"
R-HSA-977225,"Amyloid fiber formation",15,88,0.0062593356568746,0.2558212211676102,0.9175357229845755,23,33,0.002753671562082777,9606,Homo sapiens,"CALCA;ODAM;SIAH1;PRL;LYZ;BACE1;TSPAN15;HIST1H3A;HIST1H3F;HIST1H2AE;HIST1H3G;HIST1H2AD;HIST1H2BH;HIST1H4I;HIST1H2BG;HIST1H4J;B2M;HIST1H4E;HIST1H3D;SNCA","","R-HSA-5660757;R-HSA-977224;R-HSA-5660752;R-HSA-5660753;R-HSA-5693086;R-HSA-9010113;R-HSA-5658104;R-HSA-5693081;R-HSA-5692934;R-HSA-976734;R-HSA-5693092;R-HSA-5661157;R-HSA-9010074;R-HSA-5667107;R-HSA-5658496;R-HSA-5692495;R-HSA-5693071;R-HSA-5658092;R-HSA-5692941;R-HSA-9010034;R-HSA-977136;R-HSA-5693001;R-HSA-5661161"
R-HSA-8849474,"PTK6 Activates STAT3",2,7,4.979016999786613E-4,0.2564682110088712,0.9175357229845755,3,9,7.510013351134847E-4,9606,Homo sapiens,"SOCS3","","R-HSA-8848150;R-HSA-8848178;R-HSA-8848110"
R-HSA-8849468,"PTK6 Regulates Proteins Involved in RNA Processing",2,7,4.979016999786613E-4,0.2564682110088712,0.9175357229845755,2,7,5.841121495327102E-4,9606,Homo sapiens,"KHDRBS2;KHDRBS3","","R-HSA-8849042;R-HSA-8849032"
R-HSA-3214815,"HDACs deacetylate histones",11,63,0.004481115299807952,0.2714093953155814,0.9175357229845755,4,4,3.337783711615487E-4,9606,Homo sapiens,"HDAC1;REST;HIST1H3A;HIST1H3F;HIST1H2AE;HIST1H3G;HIST1H2AD;HMG20B;HIST1H2BH;HIST1H4I;HIST1H2BG;HIST1H4J;MTA2;HIST1H4E;HIST1H3D","","R-HSA-3777129;R-HSA-3782637;R-HSA-3782655;R-HSA-3769447"
R-HSA-5654221,"Phospholipase C-mediated cascade; FGFR2",5,25,0.0017782203570666478,0.273711738125193,0.9175357229845755,3,3,2.5033377837116157E-4,9606,Homo sapiens,"FGF5;FGF20;PLCG1;FGF23;FGF10","","R-HSA-5654147;R-HSA-5654159;R-HSA-5654157"
