stat	raw.pval	BH.adj.pval	Gene
gene52	0.0644793195260435	0.00298962251111323	0.00539991785851555	ABCC2
gene53	0.00398640895936686	0.556513466352353	0.607009891277102	ABCC3
gene54	0.0779903289809467	0.000818417430940466	0.00163764638139599	ABCC4
gene55	0.0444432405776769	0.0169696958626457	0.0262588680155806	ABCC5
gene56	0.0392261512780498	0.023371889278297	0.0351973675847787	ABCC6
gene57	0.00798495627294126	0.339099690297251	0.392122727609685	ABCC6P1
gene58	0.00522117728585786	0.451456040425259	0.505570637945711	ABCC8
gene59	0.112451659392142	7.350728478972e-05	0.000176094614281828	ABCC9
gene60	0.0404136036362445	0.0340055162102831	0.0493647202318866	ABCD2
gene61	0.143482115366109	1.93788771796211e-06	6.03729434943656e-06	ABCD3
gene62	0.241687924815026	7.19376780367043e-11	4.86944182064802e-10	ABCD4
gene63	0.147359553084424	1.40807456006087e-06	4.50851957509374e-06	ABCE1
gene64	0.496904052703554	0	0	ABCF1
gene65	0.315048018056905	1.765254609154e-14	2.18377551035879e-13	ABCF2
gene66	0.169044840539466	1.86604902308041e-07	6.93816108443346e-07	ABCF3
gene67	0.020834310972017	0.120379756553904	0.155038754671418	ABCG1
gene68	0.0308531220798581	0.0532867333545963	0.0740327902991913	ABCG2
gene69	0.026684877204518	0.0727076263549895	0.098249930516025	ABCG4
gene70	0.0267438472378729	0.0682873775424031	0.092844148816284	ABCG5
gene71	0.0344507682831822	0.0353941348639362	0.0511780486559235	ABCG8
gene72	0.0811522182622913	0.000564262112040748	0.00116206755157365	ABHD1
gene73	0.0525194052726327	0.00797912556376823	0.0131915005736277	ABHD10
gene74	0.117648189173268	2.77668173166434e-05	7.10745994545571e-05	ABHD11
gene75	0.211243434056859	1.91435423069208e-09	1.00374584931124e-08	ABHD12
gene76	0.00968311751233668	0.310023690331616	0.362236553283174	ABHD12B
gene77	0.223520527074577	5.9138915986523e-10	3.39522994198587e-09	ABHD13
gene78	0.0855551885044231	0.000421408306499726	0.000887568910649913	ABHD14A
gene79	0.0730927622032833	0.00128890506091273	0.00249102471638109	ABHD14B
gene80	0.394887799483589	0	0	ABHD15
gene81	0.134560551911934	9.5591942987916e-06	2.64117119219051e-05	ABHD2
gene82	0.171319776736553	2.50565570625305e-07	9.14556421305495e-07	ABHD3
gene83	0.0514120763115197	0.00893372295708672	0.014643722552463	ABHD4
gene84	0.201220845247699	5.23810572694572e-09	2.52128738389421e-08	ABHD5
gene85	0.17676082985671	6.35486476774361e-08	2.55842735188162e-07	ABHD6
gene86	0.149353768156882	1.16244954062594e-06	3.78358576287605e-06	ABHD8
gene87	0.199217916419039	7.36964023140274e-09	3.48288852153881e-08	ABI1
gene88	0.0525034135105007	0.00795720510770659	0.0131579554705332	ABI2
gene89	0.0359739362447288	0.0335838732704509	0.0488228770894335	ABI3
gene90	0.0868110198959991	0.00038492476670049	0.000817123659909626	ABI3BP
gene91	0.113444567334664	3.44774096304734e-05	8.69572819734457e-05	ABL1
gene92	0.0206114284176722	0.177639049942652	0.220176953725464	ABL2
gene93	0.0882173069867376	0.000387844308426311	0.000822456129677441	ABLIM1
gene94	0.0431494519432904	0.0194461960122281	0.0297713976691712	ABLIM2
gene95	0.0195349710551961	0.192205067440716	0.236343865394388	ABLIM3
gene96	0.000185855148768442	0.791132328948304	0.826188001716891	ABO
gene97	0.173225490743811	8.05444366758223e-08	3.18235287737268e-07	ABR
gene98	1.14369281315023e-05	0.898358891623803	0.900981918765899	ABRA
gene99	0.36356041759269	0	0	ABT1
gene100	0.0609954915118613	0.00388926372609188	0.00684117167073735	ABTB1
gene101	0.115367249802633	3.00418164232985e-05	7.6449414302921e-05	ABTB2
gene102	0.25697280145684	1.6159740212629e-11	1.21907871959197e-10	ACAA1
gene103	0.256617194445352	1.24813492874409e-11	9.56784914038207e-11	ACAA2
gene104	0.122255773354912	2.96901026756169e-05	7.56518234192142e-05	ACACA
gene105	0.223724305850592	4.55935955656628e-10	2.67464755382289e-09	ACACB
gene106	0.379270417227579	0	0	ACAD10
gene107	0.122933965090782	1.35615884649942e-05	3.67161301658338e-05	ACAD11
gene108	0.124208894619854	1.27889785024315e-05	3.47643153634038e-05	ACAD8
gene109	0.318433051456295	8.88178419700125e-15	1.14893849420183e-13	ACAD9
gene110	0.0304747503208823	0.0753563952054471	0.101387919343007	ACADL
gene111	0.243294238754505	6.16124928853878e-11	4.23084681047087e-10	ACADM
gene112	0.0935081093141049	0.00019745334301291	0.000439741587750092	ACADS
gene113	0.125358896241637	1.2945488245597e-05	3.51483286641303e-05	ACADSB
gene114	0.248119108058087	3.11184411572185e-11	2.2528076862876e-10	ACADVL
gene115	0.000760986301529852	0.778507077515583	0.815059549896989	ACAN
gene116	0.110975983226846	3.68055332079509e-05	9.23513410178985e-05	ACAP1
gene117	0.0644278164083992	0.00303565313631882	0.00547448438703429	ACAP2
gene118	0.0714567746280475	0.00258621570132844	0.00472413060446327	ACAP3
gene119	0.00553949680957359	0.440940762359707	0.495065558629606	ACAT1
gene120	0.172114943201377	1.11195961105537e-07	4.2894805163388e-07	ACAT2
gene121	0.260427931252618	1.10766951166852e-11	8.58896090123754e-11	ACBD3
gene122	0.21512899419662	2.71596056755641e-09	1.38316931869497e-08	ACBD4
gene123	0.17133009933324	1.2889671663352e-07	4.91940565799419e-07	ACBD5
gene124	0.327860114137692	1.22124532708767e-14	1.55364732549278e-13	ACBD6
gene125	0.130021008227328	7.92617477751723e-06	2.22965962028643e-05	ACBD7
gene126	0.0145837184096035	0.209998607043176	0.255768956024522	ACCS
gene127	0.0611713924797268	0.00353620197361693	0.00628104793289379	ACD
gene128	0.0750513194853053	0.00100559608983553	0.0019802809556361	ACE
gene129	0.0359030630790949	0.0336440549262462	0.0488928441062503	ACER1
gene130	7.21952181389533e-18	0.84263834260154	0.858865985730674	ACER2
gene131	0.00955814570722093	0.310393373573294	0.362616008608963	ACER3
gene132	0.0743281750794212	0.00218596507365476	0.00405122490518683	ACHE
gene133	0.203718393287608	4.66581928648679e-09	2.27293260594577e-08	ACIN1
gene134	0.202657753940892	1.01773520722048e-08	4.68233604598674e-08	ACLY
gene135	6.83866020520271e-19	0.83438418816605	0.857744141684187	ACMSD
gene136	0.198217472204044	1.78117554039403e-08	7.87384937681304e-08	ACN9
gene137	0.256166999944016	2.50282017333348e-11	1.83245028926511e-10	ACO1
gene138	0.288335838358084	9.53570555850547e-13	8.79682460208642e-12	ACO2
gene139	0.143917707999126	1.84689795978965e-06	5.78845285630831e-06	ACOT1
gene140	1.7971372138954e-18	0.850132515366484	0.859395073768097	ACOT11
gene141	0.112411509131376	3.4174677084664e-05	8.62595351555373e-05	ACOT12
gene142	0.274362297117237	2.04569694517431e-12	1.78324684032906e-11	ACOT13
gene143	0.234740374650128	1.54341317504247e-10	9.79051563767611e-10	ACOT2
gene144	0.0249596678894428	0.085400871490606	0.1135302758024	ACOT4
gene145	0.0475614649419129	0.0125352071436382	0.0199240311240421	ACOT6
gene146	0.0795689724870839	0.00126680368171617	0.00245219168316856	ACOT7
gene147	0.241824512341809	7.54497575528035e-11	5.08307875557154e-10	ACOT8
gene148	0.154707378102848	5.93522539560354e-07	2.03306341579935e-06	ACOX1
gene149	0.114571157985277	2.77838082796134e-05	7.11068168779451e-05	ACOX2
gene150	0.0784730173977679	0.000904923691879	0.00179561062951015	ACOX3
gene151	0.00413572490025891	0.489095286971414	0.542528123736877	ACOXL
gene152	0.309446758225724	2.52020626589911e-14	3.02499702280113e-13	ACP1
gene153	0.0432337824848318	0.0192019715003551	0.0294309909713977	ACP2
gene154	0.0424915105522756	0.0197923087406016	0.0302494001227652	ACP5
gene155	0.218841291507211	2.78464895586694e-09	1.41413566352677e-08	ACP6
gene156	0.097428666992244	0.000153188528101533	0.000347683902385935	ACPL2
gene157	0.0683727297851163	0.00200022160879298	0.00373477057797071	ACPP
gene158	0.026383860002408	0.0712840167047771	0.0965281970878982	ACPT
gene159	0.0754315135844401	0.000907342429778524	0.00180018879025986	ACR
gene160	0.155908006173141	1.19628209283018e-06	3.88274590001014e-06	ACRBP
gene161	0.0359444795425434	0.0332075313575684	0.0483410627805756	ACRV1
gene162	0.00828584326972968	0.415230761909283	0.468971975672552	ACSBG1
gene163	0.139282048997171	3.03307664162311e-06	9.14568347074403e-06	ACSBG2
gene164	0.00134589661411999	0.709419482303026	0.752537494073201	ACSF2
gene165	0.0164463367150378	0.171934188850643	0.213647286391994	ACSF3
gene166	0.147553519634501	1.2580153418984e-06	4.06525559849245e-06	ACSL1
gene167	0.0790748444147628	0.000779096214162056	0.00156361627069023	ACSL3
gene168	0.084906184845863	0.000498244337224341	0.00103789117163223	ACSL5
gene169	0.24527057006518	6.38145092324294e-11	4.35795870155812e-10	ACSL6
gene170	0.0164541590835213	0.162088407463644	0.202786364700331	ACSM1
gene171	0.00926039793277904	0.301797837924104	0.353588058112537	ACSM2A
gene172	0.00489022582058311	0.448039995479144	0.50212826706111	ACSM3
gene173	0.0492779990903467	0.00965123677165158	0.0157161152351768	ACSM5
gene174	0.00813527031451093	0.338076853254448	0.391142309471196	ACSS1
gene175	0.0494791985952081	0.011095773304265	0.0178235352531674	ACSS2
gene176	0.0387764932775338	0.0247505046190347	0.0371004778616246	ACSS3
gene177	0.00213816052922824	0.605688147822775	0.654543775249406	ACTA1
gene178	0.0267819067123533	0.0734455612277636	0.0991640997291139	ACTA2
gene179	0.0131584491387104	0.226227894195615	0.27332907677698	ACTB
gene180	0.00979564390552864	0.294435945038465	0.345926344276325	ACTBL2
gene181	0.00746000967834466	0.359912369260724	0.413141729902242	ACTC1
gene182	0.116261826759286	2.4814789629346e-05	6.40156541668524e-05	ACTG1
gene183	0.0306702263966445	0.0508498268520853	0.0710383873918367	ACTG2
gene184	0.314451424312839	5.26245713672324e-14	6.03388551244745e-13	ACTL6A
gene185	0.0505726431137246	0.0157499027833385	0.0245076077623342	ACTL6B
gene186	0.102468562477804	9.56264639339066e-05	0.000225084439299699	ACTL7B
gene187	0.00100466700952458	0.684230381723658	0.728786387975638	ACTL8
gene188	0.0376056957813235	0.029535999299079	0.0435380910047783	ACTN1
gene189	0.0279314985850096	0.0654088356115752	0.0893140693659198	ACTN2
gene190	0.0570850049467916	0.0057368219529339	0.00975821869225212	ACTN3
gene191	0.255274114469765	4.79608575076895e-11	3.35767599134492e-10	ACTN4
gene192	0.397783567107842	0	0	ACTR10
gene193	0.317997312424063	1.17683640610267e-14	1.49951435991487e-13	ACTR1A
gene194	0.0631721175417878	0.00302524242385782	0.00545692890399561	ACTR1B
gene195	0.110683081899516	4.22937733774997e-05	0.000105287691196046	ACTR2
gene196	0.197401987593698	7.63505969558764e-09	3.60199893996397e-08	ACTR3
gene197	0.482303799448247	1.11022302462516e-16	1.95244449995082e-15	ACTR3B
gene198	0.00468031856615595	0.471229705661375	0.525055722837825	ACTR3C
gene199	0.107423783101012	6.31938566888479e-05	0.000153045547912505	ACTR5
gene200	0.484155049714153	0	0	ACTR6
gene201	0.451617851243377	0	0	ACTR8
gene202	0.14267300967476	2.21075405681948e-06	6.82547590233192e-06	ACVR1
gene203	0.182121602948235	3.80879405792456e-08	1.59504983842112e-07	ACVR1B
gene204	0.000419303554159928	0.743314264166607	0.78308962938565	ACVR1C
gene205	0.0981034697833338	0.000135246571460579	0.000310365408622542	ACVR2A
gene206	0.110448257937437	4.72771925844606e-05	0.000116846753993192	ACVR2B
gene207	0.0739397634240157	0.00118277091380381	0.00230444769882316	ACVRL1
gene208	0.0263226150809262	0.0737604751513112	0.0994894402909824	ACY1
gene209	1.17499619962056e-18	0.852038997318873	0.859957622341854	ACY3
gene210	0.0801636935727578	0.000754433964343493	0.00151725115127748	ACYP1
gene211	0.0253380772485834	0.0790334547221109	0.105832456290126	ACYP2
gene212	0.0178170187379411	0.159627437152402	0.20006407463616	ADA
gene213	0.000951393454542925	0.690274731286696	0.734497446736912	ADAD2
gene214	0.218706208988412	7.94059706876737e-10	4.45578724637402e-09	ADAL
gene215	0.0325567037828852	0.043102476670275	0.0610659397424238	ADAM10
gene216	0.135299699371165	7.23974321126253e-06	2.05085829799302e-05	ADAM11
gene217	0.0192613840301743	0.140681961051985	0.178459868535328	ADAM12
gene218	0.172088262273201	3.61035122908859e-07	1.28071874845982e-06	ADAM15
gene219	0.0926899455550404	0.000200044851702885	0.000445267349495571	ADAM17
gene220	0.0366717633748941	0.0480429137171605	0.0674438955695513	ADAM18
gene221	0.0373993159011835	0.0313704660354059	0.0459068893832119	ADAM19
gene222	0.0425901418355088	0.0190347835582293	0.0291913694085736	ADAM20
gene223	0.0438380197668776	0.0173607396749397	0.0268331049604812	ADAM21
gene224	0.0244075148816457	0.0899336647634591	0.118997548065018	ADAM21P1
gene225	1.09193378867048e-17	0.8926639161471	0.895826832988051	ADAM22
gene226	0.074616914126128	0.00117507089446767	0.00228999813137204	ADAM23
gene227	0.0786851160501451	0.000747844837001077	0.00150519973177227	ADAM28
gene228	0.202963838059274	4.67710670193355e-09	2.27774390938206e-08	ADAM29
gene229	0.0755309483034909	0.00198641475004846	0.00371165274592388	ADAM32
gene230	0.014795050926256	0.186595532465809	0.23009458265567	ADAM33
gene231	7.32986705722661e-19	0.847828914330542	0.859394574608489	ADAM6
gene232	0.0535705978948056	0.00794178057535622	0.0131405253262838	ADAM8
gene233	0.13568533005898	9.85884240811696e-06	2.71838004844817e-05	ADAM9
gene234	0.0426135112902784	0.0177953509036125	0.0274391733512818	ADAMDEC1
gene235	0.129191752644104	1.67293128483514e-06	5.29253432537303e-06	ADAMTS1
gene236	0.00369037097296455	0.53466163493562	0.58614541860659	ADAMTS10
gene237	0.00303611126876206	0.549374268948865	0.600277373801047	ADAMTS12
gene238	0.0111956984430181	0.273538109134492	0.324081644357301	ADAMTS13
gene239	0.0362233520576528	0.0352770791040597	0.0510179311167196	ADAMTS14
gene240	0.0697047483522199	0.00179291751644839	0.00337549392251228	ADAMTS15
gene241	0.00414003053022883	0.489002029397766	0.542461950291867	ADAMTS16
gene242	0.0804503121983224	0.00123783042214298	0.00239984800469272	ADAMTS17
gene243	0.00036727789820193	0.754469854696851	0.793185812335632	ADAMTS18
gene244	0.0209543200577927	0.120821795916253	0.155558423580189	ADAMTS19
gene245	0.148774817161999	1.40753979860353e-06	4.5077013506557e-06	ADAMTS2
gene246	0.00210867340410855	0.606080094809163	0.654923497362726	ADAMTS20
gene247	0.0382107693709272	0.0279468039900291	0.0414129160245965	ADAMTS3
gene248	0.0286175708051801	0.097061016705884	0.127280728917212	ADAMTS4
gene249	0.0320470594503631	0.0177872921435687	0.0274293671187098	ADAMTS5
gene250	0.00503796566793851	0.450702019985274	0.504796268256019	ADAMTS6
gene251	0.0191820472742264	0.174959787119095	0.217039403968854	ADAMTS7
gene252	0.0552643666779574	0.00635819331828757	0.0106968187714084	ADAMTS8
gene253	0.138269951353655	2.77114890712138e-06	8.41720187329587e-06	ADAMTS9
gene254	0.142506765113049	2.20431671515975e-06	6.80820528975301e-06	ADAMTSL1
gene255	0.0421147363399962	0.0202536918566003	0.0308866311857568	ADAMTSL2
gene256	0.0289811930993049	0.0811531960898144	0.108422964860059	ADAMTSL3
gene257	0.0964510994460964	0.000375617791011917	0.000798942505678049	ADAMTSL4
gene258	8.74940162757917e-18	0.844974996638429	0.859394574608489	ADAMTSL5
gene259	0.0272026806208077	0.0584326604476328	0.080510102438046	ADAP1
gene260	0.0253656807992254	0.0853624369864886	0.113488526946378	ADAP2
gene261	0.183291051060823	1.1997679083553e-07	4.60181827333997e-07	ADAR
gene262	0.103813425783805	7.85046947184842e-05	0.000187094743362151	ADARB1
gene263	0.0560336254810506	0.00608470345540468	0.0102946397593852	ADARB2
gene264	0.0855209066059648	0.000414590252497016	0.00087446368386619	ADAT1
gene265	0.121811702973597	1.44428027943899e-05	3.89321436487946e-05	ADAT2
gene266	0.00634146844814613	0.407177286862815	0.460811084410325	ADAT3
gene267	0.0847953754769556	0.000485225411224866	0.00101233898149576	ADC
gene268	0.196262756894744	9.43850941848012e-09	4.37231839460382e-08	ADCK1
gene269	0.388822352447885	0	0	ADCK2
gene270	0.363396561547551	2.22044604925031e-16	3.67660318144585e-15	ADCK4
gene271	0.132195929082599	1.43013011298931e-05	3.85764754287377e-05	ADCK5
gene272	0.024549017436691	0.0945485646802244	0.124481489822015	ADCY1
gene273	0.0173280052621559	0.228078145950204	0.275234981927052	ADCY10
gene274	0.0141140211918688	0.202836763564471	0.247887714684695	ADCY2
gene275	0.0619878892346712	0.00312864817755165	0.00562459868356279	ADCY3
gene276	0.0158857545157341	0.181808859623819	0.224810219804453	ADCY4
gene277	0.0469896503520256	0.0128480553924898	0.0203811541963599	ADCY5
gene278	0.20211175352404	5.34610256064383e-09	2.57097050160959e-08	ADCY6
gene279	0.0614463599212259	0.00344129029285267	0.00613067650494521	ADCY7
gene280	0.000257024344098143	0.848130913887448	0.859394574608489	ADCY8
gene281	0.0308762466074021	0.049710713633526	0.0695613903874182	ADCY9
gene282	0.045136778130531	0.0242892377767451	0.036449661151494	ADCYAP1
gene283	0.0541424336668773	0.00780946658454518	0.0129322011017435	ADCYAP1R1
gene284	0.348180691779839	3.33066907387547e-16	5.39862665950257e-15	ADD1
gene285	0.0189168572367021	0.137158003115661	0.174407593123758	ADD2
gene286	0.109612325834047	5.31511717051236e-05	0.000130406157447951	ADD3
gene287	0.00782456471797298	0.368632960228428	0.421981883991189	ADH1A
gene288	0.017253044074431	0.166413531782679	0.207473940620864	ADH1B
gene289	0.00716537255883599	0.390337319517925	0.444195992129314	ADH1C
gene290	0.000142884589525876	0.803359342629781	0.837061651440247	ADH4
gene291	0.113111005794894	3.64254862802449e-05	9.14972849709466e-05	ADH5
gene292	0.0351869745482872	0.0370128685655625	0.0532658005101124	ADH6
gene293	0.00412697642892616	0.511703440960204	0.564541813084229	ADH7
gene294	3.79466128090659e-18	0.911844251931911	0.912016130330161	ADHFE1
gene295	0.128942509836396	6.66440285557179e-06	1.89753297531483e-05	ADI1
gene296	0.0419315732686081	0.0212203817860405	0.0322369289125658	ADIPOQ
gene297	0.444909265379399	0	0	ADIPOR1
gene298	0.760087027181231	0	0	ADIPOR2
gene299	0.209131174540151	6.97348512268547e-09	3.30728389602333e-08	ADK
gene300	0.0134200412046287	0.224596630275252	0.271581754113076	ADM
gene301	0.0116057021438807	0.237862668193545	0.285909829150219	ADM2
gene302	0.145360344362455	1.96567621868482e-06	6.11678428574551e-06	ADNP
gene303	0.276786364805333	1.22901688826005e-12	1.11907775770278e-11	ADNP2
gene304	0.298194484182306	1.40110145707695e-13	1.49401465806144e-12	ADO
gene305	0.0743962661685646	0.00120429746666728	0.00234214893408946	ADORA1
gene306	0.0553541142835218	0.00572706939323242	0.00974368303133567	ADORA2A
gene307	1.30613409145108e-17	0.816095334886943	0.847366258777915	ADORA2B
gene308	0.0822908047317308	0.000584277847169856	0.00120022669101796	ADORA3
gene309	0.218905768152621	2.72124367484139e-09	1.38498606199998e-08	ADPGK
gene310	0.121884604361674	1.60681562201281e-05	4.29548458383422e-05	ADPRH
gene311	0.0479129239950542	0.0115724581377871	0.0185177682799519	ADPRHL1
gene312	0.305720599322456	4.46309655899313e-14	5.17245016858471e-13	ADPRHL2
gene313	0.00452687188247243	0.469960450355367	0.523858420944351	ADRA1A
gene314	0.00403094197973954	0.518321870855645	0.570479157560236	ADRA1B
gene315	0.0203704737094819	0.115861389158659	0.149577470338056	ADRA1D
gene316	0.120280668643162	1.91146650820873e-05	5.02503098982603e-05	ADRA2A
gene317	0.0249014967326911	0.0830954889429054	0.11074825175384	ADRA2B
gene318	0.0195487368450156	0.138793548449615	0.176279053274375	ADRA2C
gene319	0.0570252769884426	0.00578209234752591	0.0098269395576859	ADRB1
gene320	0.0628755993591103	0.00363323521476189	0.00643781684854746	ADRB2
gene321	0.0291732404913073	0.0803724729453187	0.107456165898901	ADRB3
gene322	0.0345639479885951	0.0396333684922612	0.0565730416391746	ADRBK1
gene323	0.0999293438981796	0.000111027945460029	0.000258350410998373	ADRBK2
gene324	0.0778025345192016	0.000902227001361777	0.00179158089913709	ADRM1
gene325	0.370371394202887	0	0	ADSL
gene326	0.471179452815275	0	0	ADSS
gene327	0.219538584011281	7.87283349623635e-10	4.41929846881918e-09	ADSSL1
gene328	5.0461684561862e-19	0.861093208506158	0.865919871815748	AEBP1
gene329	0.39864211430473	0	0	AEBP2
gene330	0.202509637302519	1.24867816087004e-08	5.66572800142945e-08	AEN
gene331	0.180890482382723	4.37343069537022e-08	1.8136312649899e-07	AES
gene332	0.0801676062606866	0.000780472823771694	0.00156618437128281	AFAP1
gene333	0.0460174909882447	0.0245914805455101	0.0368792254460487	AFAP1L1
gene334	0.0641950233181802	0.00310397826701436	0.00558569502556955	AFAP1L2
gene335	0.101749730414722	0.000102139015933034	0.000239148988139652	AFF1
gene336	1.28615394318288e-18	0.841767815187079	0.858500632889368	AFF3
gene337	0.245273116970074	6.48110454193329e-11	4.42227183960148e-10	AFF4
gene338	0.392541030625603	0	0	AFG3L2
gene339	0.0801614867789337	0.000718371329661571	0.00145276045923292	AFM
gene340	0.0219130194127155	0.103095915314734	0.1344085001083	AFMID
gene341	0.0498647873291043	0.0103082087278498	0.0166799360230938	AFP
gene342	0.0617435170119503	0.0034886936803129	0.00620622267492799	AFTPH
gene343	0.150084971145056	1.00860769847166e-06	3.31763705870549e-06	AGA
gene344	0.0880254450907531	0.000329617380453562	0.00070734321281966	AGAP1
gene345	0.00768022047057487	0.371798219553741	0.425249859740617	AGAP11
gene346	0.0536330118233485	0.0104811146195301	0.0169291760297842	AGAP2
gene347	0.219923874991336	8.99974317292163e-10	4.98599360959666e-09	AGAP3
gene348	0.116136051742711	2.87555183325905e-05	7.33727023804869e-05	AGAP4
gene349	0.139447919753691	3.27798808452684e-06	9.83640141944262e-06	AGAP5
gene350	0.0798402646871721	0.000794617896359817	0.00159278759856381	AGAP6
gene351	0.0321968713538993	0.0489330920502425	0.0685623883057729	AGAP7
gene352	0.0708126426036221	0.00177039118959943	0.00333619649409282	AGAP8
gene353	0.0262878317151114	0.103457005608304	0.134824822290963	AGBL1
gene354	0.0234875980919105	0.100280786141884	0.131098308484458	AGBL2
gene355	0.104995983419412	8.09152170243577e-05	0.000192498565228593	AGBL3
gene356	0.0170802479247758	0.166523187813318	0.2075802205774	AGBL4
gene357	0.141700960887219	1.92317474145831e-06	5.9960859455587e-06	AGBL5
gene358	0.0796003404892979	0.00131739731114444	0.00254038009927328	AGER
gene359	0.212827557394014	1.61036206591803e-09	8.56031781105716e-09	AGFG1
gene360	0.174422726827954	2.65718906211632e-07	9.66598923362006e-07	AGFG2
gene361	0.358386306520996	0	0	AGGF1
gene362	0.367030645089165	0	0	AGK
gene363	0.261434769226578	7.84994291791463e-12	6.23668693242194e-11	AGL
gene364	0.00552160771765892	0.429442488067356	0.483669563789549	AGMAT
gene365	0.223852025258013	1.37247524456541e-09	7.37836841434031e-09	AGPAT1
gene366	0.0417124082282962	0.0207910970660317	0.0316413528501145	AGPAT2
gene367	0.245869355586258	4.24660306919122e-11	2.99637936840136e-10	AGPAT3
gene368	0.0756817171130009	0.00105455463440018	0.00207113503865652	AGPAT4
gene369	0.448079161962698	0	0	AGPAT5
gene370	0.409359420513324	0	0	AGPAT6
gene371	0.082906313632056	0.000597709434419835	0.00122532331546334	AGPAT9
gene372	0.185840306555047	2.78028942091169e-08	1.19533934517172e-07	AGPS
gene373	3.53519271404992e-19	0.648396994912642	0.695529640257122	AGR2
gene374	0.000371269314626366	0.54581350366355	0.59687144910549	AGR3
gene375	0.0940695686588369	0.00036754451162202	0.000783008524099484	AGRN
gene376	0.017300198187238	0.153403169206982	0.193102593659065	AGRP
gene377	8.23976933061545e-19	0.837501953723267	0.857744141684187	AGT
gene378	0.171731681366017	1.24679721547061e-07	4.76973797311789e-07	AGTPBP1
gene379	0.0260969491418314	0.0796606592277116	0.106583928607009	AGTR1
