Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-69416,"Dimerization of procaspase-8",4,11,7.82416957109325E-4,0.11621996674438329,0.9324613422621624,3,3,2.5033377837116157E-4,9606,Homo sapiens,"CASP8;TNFSF10;FAS;TNFRSF10B","","R-HSA-141159;R-HSA-141156;R-HSA-73945"
R-HSA-212718,"EGFR interacts with phospholipase C-gamma",4,11,7.82416957109325E-4,0.11621996674438329,0.9324613422621624,3,3,2.5033377837116157E-4,9606,Homo sapiens,"EGF;PLCG1;AREG;EREG","","R-HSA-212706;R-HSA-212710;R-HSA-212713"
R-HSA-351906,"Apoptotic cleavage of cell adhesion  proteins",4,11,7.82416957109325E-4,0.11621996674438329,0.9324613422621624,4,10,8.344459279038719E-4,9606,Homo sapiens,"OCLN;CDH1;CTNNB1;PKP1","","R-HSA-351876;R-HSA-201595;R-HSA-202939;R-HSA-202969"
R-HSA-982772,"Growth hormone receptor signaling",8,29,0.0020627356141973115,0.1197414425774379,0.9324613422621624,27,28,0.002336448598130841,9606,Homo sapiens,"LYN;GHR;STAT5A;STAT5B;IRS1;IRS2;PRLR;MAPK3","","R-HSA-452102;R-HSA-1168789;R-HSA-982792;R-HSA-1168768;R-HSA-982810;R-HSA-1168839;R-HSA-1168393;R-HSA-1168777;R-HSA-1168456;R-HSA-982807;R-HSA-1168459;R-HSA-1168394;R-HSA-1362485;R-HSA-507937;R-HSA-1169210;R-HSA-1168445;R-HSA-1168767;R-HSA-1168894;R-HSA-982778;R-HSA-1362465;R-HSA-1169188;R-HSA-1168423;R-HSA-1168809;R-HSA-982775;R-HSA-1169192;R-HSA-1168813;R-HSA-982768"
R-HSA-73728,"RNA Polymerase I Promoter Opening",9,34,0.0024183796856106408,0.12380721955413665,0.9324613422621624,2,2,1.6688918558077436E-4,9606,Homo sapiens,"HIST1H2BM;H2AFJ;MBD2;HIST1H3G;HIST1H2BH;HIST1H4I;HIST1H3I;HIST1H3C;MAPK3","","R-HSA-73718;R-HSA-73722"
R-HSA-4641265,"Repression of WNT target genes",5,16,0.0011380610285226546,0.13487912676680391,0.9324613422621624,5,7,5.841121495327102E-4,9606,Homo sapiens,"CTBP2;MYC;AXIN2","","R-HSA-5334050;R-HSA-8944349;R-HSA-8944352;R-HSA-4641231;R-HSA-5229348"
R-HSA-420029,"Tight junction interactions",8,30,0.0021338644284799773,0.1369278607167489,0.9324613422621624,2,3,2.5033377837116157E-4,9606,Homo sapiens,"CLDN10;CLDN4;PARD6B;CLDN3;CLDN15;CLDN12;CLDN7;CLDN1","","R-HSA-420019;R-HSA-419981"
R-HSA-1482925,"Acyl chain remodelling of PG",7,26,0.0018493491713493136,0.15180145278085322,0.9324613422621624,10,10,8.344459279038719E-4,9606,Homo sapiens,"PLA2G2F;PLA2G4F;LPCAT4;PLA2G2A;PLA2G3;PLA2R1;CRLS1","","R-HSA-1482900;R-HSA-1482546;R-HSA-1482689;R-HSA-1602368;R-HSA-1482847;R-HSA-1482907;R-HSA-1482635;R-HSA-1482539;R-HSA-1482920;R-HSA-1482745"
R-HSA-5340588,"RNF mutants show enhanced WNT signaling and proliferation",3,8,5.690305142613273E-4,0.1528371155559951,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"RNF43;FZD5;FZD8","","R-HSA-5340587"
R-HSA-75094,"Formation of the Editosome",3,8,5.690305142613273E-4,0.1528371155559951,0.9324613422621624,1,2,1.6688918558077436E-4,9606,Homo sapiens,"APOBEC3C;APOBEC3B","","R-HSA-77609"
R-HSA-163316,"Mitochondrial transcription termination",1,1,7.112881428266591E-5,0.1545362384781337,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"MTERF","","R-HSA-163320"
R-HSA-421270,"Cell-cell junction organization",15,67,0.004765630556938616,0.1640039891674827,0.9324613422621624,11,21,0.0017523364485981308,9606,Homo sapiens,"JUP;CLDN1;CLDN10;CLDN4;PARD6B;CLDN3;CLDN15;CDH1;CLDN12;CLDN7;CTNNB1;ANG;PVRL4;CDH17;PVRL1","","R-HSA-420598;R-HSA-420582;R-HSA-420580;R-HSA-5692437;R-HSA-420019;R-HSA-419011;R-HSA-433711;R-HSA-419981;R-HSA-419002;R-HSA-419003;R-HSA-419001"
R-HSA-446728,"Cell junction organization",20,94,0.006686108542570596,0.1719189605530681,0.9324613422621624,23,37,0.003087449933244326,9606,Homo sapiens,"COL17A1;JUP;FBLIM1;PARVB;KRT75;CLDN1;CLDN10;CLDN4;PARD6B;CLDN3;CLDN15;CDH1;CLDN12;CLDN7;CTNNB1;ANG;ITGA6;PVRL4;CDH17;KRT6B;PVRL1","","R-HSA-420582;R-HSA-430308;R-HSA-420580;R-HSA-430341;R-HSA-5692437;R-HSA-446083;R-HSA-419011;R-HSA-433711;R-HSA-419981;R-HSA-432909;R-HSA-430347;R-HSA-446089;R-HSA-420598;R-HSA-446391;R-HSA-432946;R-HSA-420019;R-HSA-446364;R-HSA-432956;R-HSA-446077;R-HSA-419002;R-HSA-419003;R-HSA-432952;R-HSA-419001"
R-HSA-2586552,"Signaling by Leptin",4,13,9.246745856746568E-4,0.17709115612502235,0.9324613422621624,7,19,0.0015854472630173564,9606,Homo sapiens,"STAT5A;STAT5B;IRS1;IRS2","","R-HSA-452102;R-HSA-507937;R-HSA-2671855;R-HSA-2671873;R-HSA-2671876;R-HSA-2671829;R-HSA-2671862"
R-HSA-8847993,"ERBB2 Activates PTK6 Signaling",5,18,0.0012803186570879864,0.18826496502435586,0.9324613422621624,2,2,1.6688918558077436E-4,9606,Homo sapiens,"ERBB3;EGF;ERBB2;PTK6;EREG","","R-HSA-8848005;R-HSA-8847995"
R-HSA-8869496,"TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation",3,9,6.401593285439932E-4,0.1938235207289406,0.9324613422621624,7,7,5.841121495327102E-4,9606,Homo sapiens,"NPM1;MYBL2","","R-HSA-8869543;R-HSA-8869558;R-HSA-8869542;R-HSA-8869568;R-HSA-8869566;R-HSA-8869549;R-HSA-8869560"
R-HSA-427975,"Proton/oligopeptide cotransporters",3,9,6.401593285439932E-4,0.1938235207289406,0.9324613422621624,2,2,1.6688918558077436E-4,9606,Homo sapiens,"SLC15A1;SLC15A3;SLC15A4","","R-HSA-428007;R-HSA-427998"
R-HSA-3928663,"EPHA-mediated growth cone collapse",8,33,0.002347250871327975,0.19520426754887088,0.9324613422621624,3,4,3.337783711615487E-4,9606,Homo sapiens,"LYN;EFNA1;EPHA5;EPHA7;EFNA3;EPHA1;EFNA4;EPHA2","","R-HSA-3928651;R-HSA-3928602;R-HSA-3928648"
R-HSA-71384,"Ethanol oxidation",7,28,0.0019916067999146453,0.1952445133915266,0.9324613422621624,7,8,6.675567423230974E-4,9606,Homo sapiens,"ADH4;ACSS2;ALDH2;ALDH1B1;ALDH1A1;ACSS1","","R-HSA-449911;R-HSA-71735;R-HSA-71691;R-HSA-71707;R-HSA-71723;R-HSA-5692237;R-HSA-5696091"
R-HSA-75157,"FasL/ CD95L signaling",2,5,3.556440714133295E-4,0.20539569550558823,0.9324613422621624,5,5,4.1722296395193593E-4,9606,Homo sapiens,"CASP8;FAS","","R-HSA-83586;R-HSA-83650;R-HSA-71050;R-HSA-141310;R-HSA-75244"
R-HSA-380095,"Tachykinin receptors bind tachykinins",2,5,3.556440714133295E-4,0.20539569550558823,0.9324613422621624,3,3,2.5033377837116157E-4,9606,Homo sapiens,"MYO1A;TAC1","","R-HSA-383363;R-HSA-383373;R-HSA-380076"
R-HSA-3299685,"Detoxification of Reactive Oxygen Species",14,65,0.004623372928373284,0.21010865775038923,0.9324613422621624,22,34,0.0028371161548731644,9606,Homo sapiens,"PRDX5;GPX2;NCF2;GSTP1;PRDX1;NCF4;GSR;GPX7;CYBA;TXN;SOD1","","R-HSA-3322995;R-HSA-3777112;R-HSA-3341296;R-HSA-6807557;R-HSA-3697882;R-HSA-71682;R-HSA-8951723;R-HSA-3343700;R-HSA-3780958;R-HSA-3780979;R-HSA-3341343;R-HSA-3341277;R-HSA-73646;R-HSA-3299682;R-HSA-3323079;R-HSA-3697838;R-HSA-3299691;R-HSA-1222376;R-HSA-3299753;R-HSA-3697860;R-HSA-4837364;R-HSA-3697894"
R-HSA-5218900,"CASP8 activity is inhibited",4,14,9.958033999573227E-4,0.21084668233697945,0.9324613422621624,3,3,2.5033377837116157E-4,9606,Homo sapiens,"CASP8;TNFSF10;FAS;TNFRSF10B","","R-HSA-3465429;R-HSA-5675456;R-HSA-2672196"
R-HSA-210990,"PECAM1 interactions",4,14,9.958033999573227E-4,0.21084668233697945,0.9324613422621624,3,7,5.841121495327102E-4,9606,Homo sapiens,"LYN;LCK;INPP5D;PLCG1","","R-HSA-210291;R-HSA-210290;R-HSA-210283"
R-HSA-168638,"NOD1/2 Signaling Pathway",9,39,0.0027740237570239704,0.21376218562781102,0.9324613422621624,4,17,0.0014185580774365822,9606,Homo sapiens,"CASP9;IKBKB;ITCH;CASP8;IRAK2;CASP1;MAPK14;MAPK13","","R-HSA-688137;R-HSA-168184;R-HSA-1247960;R-HSA-622420"
R-HSA-6785631,"ERBB2 Regulates Cell Motility",5,19,0.0013514474713706523,0.2174076502666934,0.9324613422621624,2,2,1.6688918558077436E-4,9606,Homo sapiens,"FCHSD1;ERBB3;EGF;ERBB2;EREG","","R-HSA-6785636;R-HSA-6785648"
R-HSA-3928665,"EPH-ephrin mediated repulsion of cells",12,55,0.003912084785546625,0.21976239209463544,0.9324613422621624,9,9,7.510013351134847E-4,9606,Homo sapiens,"LYN;VAV3;EFNB2;EFNA1;EPHA5;EPHA7;EFNA3;EPHA1;EPHB2;EFNA4;EPHB3;EPHA2","","R-HSA-4093327;R-HSA-3928607;R-HSA-3928654;R-HSA-3928604;R-HSA-3928642;R-HSA-3928657;R-HSA-3928656;R-HSA-3928628;R-HSA-3928660"
R-HSA-8951430,"RUNX3 regulates WNT signaling",3,10,7.11288142826659E-4,0.2371190642931722,0.9324613422621624,5,5,4.1722296395193593E-4,9606,Homo sapiens,"MYC;CTNNB1","","R-HSA-4411367;R-HSA-8951442;R-HSA-8951443;R-HSA-8951428;R-HSA-4411357"
R-HSA-5666185,"RHO GTPases Activate Rhotekin and Rhophilins",3,10,7.11288142826659E-4,0.2371190642931722,0.9324613422621624,4,6,5.006675567423231E-4,9606,Homo sapiens,"RTKN;LIN7B;RHOB","","R-HSA-5666197;R-HSA-5666178;R-HSA-5667037;R-HSA-5666216"
R-HSA-72200,"mRNA Editing: C to U Conversion",3,10,7.11288142826659E-4,0.2371190642931722,0.9324613422621624,2,3,2.5033377837116157E-4,9606,Homo sapiens,"APOBEC3C;APOBEC3B","","R-HSA-77609;R-HSA-83677"
R-HSA-3371599,"Defective HLCS causes multiple carboxylase deficiency",3,10,7.11288142826659E-4,0.2371190642931722,0.9324613422621624,2,4,3.337783711615487E-4,9606,Homo sapiens,"PCCA;PCCB;MCCC1","","R-HSA-9035987;R-HSA-9035990"
R-HSA-210745,"Regulation of gene expression in beta cells",8,35,0.002489508499893307,0.23884071526933348,0.9324613422621624,6,12,0.0010013351134846463,9606,Homo sapiens,"NEUROD1;HNF4A;HNF1A;FOXA3","","R-HSA-211346;R-HSA-211461;R-HSA-211476;R-HSA-211467;R-HSA-211482;R-HSA-211466"
R-HSA-186712,"Regulation of beta-cell development",14,67,0.004765630556938616,0.24165986589974997,0.9324613422621624,11,26,0.0021695594125500667,9606,Homo sapiens,"NEUROD1;KAT2A;HNF4A;HNF1B;HNF1A;PTF1A;FOXA3","","R-HSA-211346;R-HSA-1980047;R-HSA-210784;R-HSA-211461;R-HSA-210788;R-HSA-211476;R-HSA-211467;R-HSA-211482;R-HSA-211466;R-HSA-210824;R-HSA-210920"
R-HSA-156590,"Glutathione conjugation",14,67,0.004765630556938616,0.24165986589974997,0.9324613422621624,5,14,0.0011682242990654205,9606,Homo sapiens,"GSTM3;GGT7;GGT6;GSTM1;GSTO2;GSTA4;GSTP1;ESD;MGST1;GGT1;GCLM;GSTM5","","R-HSA-176054;R-HSA-8943279;R-HSA-176059;R-HSA-5693724;R-HSA-174367"
R-HSA-1482922,"Acyl chain remodelling of PI",6,25,0.0017782203570666478,0.24618523935057057,0.9324613422621624,3,6,5.006675567423231E-4,9606,Homo sapiens,"PLA2G2F;PLA2G16;PLA2G4F;PLA2G2A;PLBD1;PLA2R1","","R-HSA-1602377;R-HSA-1482868;R-HSA-1482825"
R-HSA-140534,"Caspase activation via Death Receptors in the presence of ligand",5,20,0.001422576285653318,0.2478262046419969,0.9324613422621624,9,9,7.510013351134847E-4,9606,Homo sapiens,"CASP8;TNFSF10;FAS;LY96;TNFRSF10B","","R-HSA-139952;R-HSA-2562564;R-HSA-3371360;R-HSA-141159;R-HSA-141156;R-HSA-3465459;R-HSA-73945;R-HSA-3465448;R-HSA-3371359"
R-HSA-5635838,"Activation of SMO",5,20,0.001422576285653318,0.2478262046419969,0.9324613422621624,8,9,7.510013351134847E-4,9606,Homo sapiens,"SMO;CSNK1A1;IHH;ARRB1;ARRB2","","R-HSA-5632679;R-HSA-5632672;R-HSA-5633040;R-HSA-5632674;R-HSA-5632668;R-HSA-5632671;R-HSA-5632670;R-HSA-5632667"
R-HSA-913709,"O-linked glycosylation of mucins",15,73,0.005192403442634611,0.25100696710248604,0.9324613422621624,17,17,0.0014185580774365822,9606,Homo sapiens,"GALNT7;GALNT6;GALNT11;GALNT4;GALNT13;GALNT3;MUC17;MUC1;B3GNT8;B3GNT7;ST3GAL4;CHST4;B4GALT6;MUC20","","R-HSA-5694487;R-HSA-977071;R-HSA-977228;R-HSA-1964505;R-HSA-913675;R-HSA-1964501;R-HSA-914017;R-HSA-914018;R-HSA-914012;R-HSA-914008;R-HSA-914010;R-HSA-981497;R-HSA-914005;R-HSA-981814;R-HSA-6786012;R-HSA-914006;R-HSA-981809"
R-HSA-452723,"Transcriptional regulation of pluripotent stem cells",12,57,0.004054342414111956,0.25501457156665497,0.9324613422621624,16,35,0.0029205607476635513,9606,Homo sapiens,"HHEX;MT1A;TSC22D1;CDX2;GATA6;EPHA1;KLF4;TDGF1;DKK1;POLR2K;FOXP1","","R-HSA-452838;R-HSA-2972965;R-HSA-480301;R-HSA-2972967;R-HSA-480204;R-HSA-2972966;R-HSA-452392;R-HSA-480520;R-HSA-2972962;R-HSA-1112609;R-HSA-452338;R-HSA-2972952;R-HSA-452894;R-HSA-480509;R-HSA-2972977;R-HSA-2972979"
R-HSA-8941333,"RUNX2 regulates genes involved in differentiation of myeloid cells",2,6,4.2677288569599545E-4,0.2668845032473519,0.9324613422621624,2,2,1.6688918558077436E-4,9606,Homo sapiens,"LGALS3","","R-HSA-8938382;R-HSA-8938371"
R-HSA-1482801,"Acyl chain remodelling of PS",7,31,0.002204993242762643,0.2680466990501198,0.9324613422621624,6,8,6.675567423230974E-4,9606,Homo sapiens,"PLA2G2F;PLA2G16;PLA2G4F;LPCAT4;PLA2G2A;MBOAT1;PLA2R1","","R-HSA-1482771;R-HSA-1482691;R-HSA-1482897;R-HSA-1482636;R-HSA-1482776;R-HSA-1602374"
R-HSA-5675482,"Regulation of necroptotic cell death",5,21,0.001493705099935984,0.2792436123454084,0.9324613422621624,5,5,4.1722296395193593E-4,9606,Homo sapiens,"CASP8;TH;TNFSF10;FAS;TNFRSF10B","","R-HSA-3465429;R-HSA-5357828;R-HSA-5675456;R-HSA-5675470;R-HSA-2672196"
R-HSA-446107,"Type I hemidesmosome assembly",3,11,7.82416957109325E-4,0.28184526130603726,0.9324613422621624,6,6,5.006675567423231E-4,9606,Homo sapiens,"COL17A1;ITGA6;KRT75;KRT6B","","R-HSA-446083;R-HSA-432956;R-HSA-446077;R-HSA-432909;R-HSA-432952;R-HSA-446089"
R-HSA-419812,"Calcitonin-like ligand receptors",3,11,7.82416957109325E-4,0.28184526130603726,0.9324613422621624,2,4,3.337783711615487E-4,9606,Homo sapiens,"CALCA","","R-HSA-419843;R-HSA-420127"
R-HSA-425986,"Sodium/Proton exchangers",3,11,7.82416957109325E-4,0.28184526130603726,0.9324613422621624,2,4,3.337783711615487E-4,9606,Homo sapiens,"SLC9A2;SLC9A8;SLC9A1","","R-HSA-426015;R-HSA-425994"
R-HSA-442380,"Zinc influx into cells by the SLC39 gene family",3,11,7.82416957109325E-4,0.28184526130603726,0.9324613422621624,2,6,5.006675567423231E-4,9606,Homo sapiens,"SLC39A5;SLC39A2;SLC39A4","","R-HSA-442422;R-HSA-442405"
R-HSA-8877627,"Vitamin E",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,2,2,1.6688918558077436E-4,9606,Homo sapiens,"TTPA","","R-HSA-8874705;R-HSA-8874718"
R-HSA-5545483,"Defective Mismatch Repair Associated With MLH1",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"MLH1","","R-HSA-5545484"
R-HSA-6791461,"RPIA deficiency: failed conversion of RU5P to R5P",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"RPIA","","R-HSA-5660013"
R-HSA-5619068,"Defective SLC2A10 causes arterial tortuosity syndrome (ATS)",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"SLC2A10","","R-HSA-5632871"
R-HSA-5619088,"Defective SLC39A4 causes acrodermatitis enteropathica, zinc-deficiency type (AEZ)",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"SLC39A4","","R-HSA-5654125"
R-HSA-5632987,"Defective Mismatch Repair Associated With PMS2",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"MLH1","","R-HSA-5632958"
R-HSA-5619043,"Defective SLC2A1 causes GLUT1 deficiency syndrome 1 (GLUT1DS1)",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"SLC2A1","","R-HSA-5632804"
R-HSA-4043911,"Defective PMM2 causes PMM2-CDG (CDG-1a)",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"PMM2","","R-HSA-3781926"
R-HSA-3359457,"Defective GIF causes intrinsic factor deficiency",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"GIF","","R-HSA-3315455"
R-HSA-6809583,"Retinoid metabolism disease events",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"RBP4","","R-HSA-2466828"
R-HSA-5602415,"UNC93B1 deficiency - HSE",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"UNC93B1","","R-HSA-5607838"
R-HSA-5609977,"Defective GALE can cause Epimerase-deficiency galactosemia (EDG)",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"GALE","","R-HSA-5610036"
R-HSA-5659996,"RPIA deficiency: failed conversion of R5P to RU5P",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"RPIA","","R-HSA-5660015"
R-HSA-4043916,"Defective MPI causes MPI-CDG (CDG-1b)",1,2,1.4225762856533183E-4,0.2851995639126331,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"MPI","","R-HSA-3781832"
R-HSA-5357769,"Caspase activation via extrinsic apoptotic signalling pathway",7,32,0.0022761220570453092,0.2938147873923913,0.9324613422621624,12,17,0.0014185580774365822,9606,Homo sapiens,"CASP9;CASP8;DAPK2;TNFSF10;FAS;LY96;TNFRSF10B","","R-HSA-373700;R-HSA-139952;R-HSA-2562564;R-HSA-3371360;R-HSA-141159;R-HSA-141156;R-HSA-418849;R-HSA-3465459;R-HSA-73945;R-HSA-418845;R-HSA-3465448;R-HSA-3371359"
R-HSA-9617828,"FOXO-mediated transcription of cell cycle genes",6,27,0.0019204779856319795,0.30252460737228404,0.9324613422621624,18,22,0.001835781041388518,9606,Homo sapiens,"BTG1;FOXG1;FOXO3;KLF4","","R-HSA-9620915;R-HSA-9617840;R-HSA-9624976;R-HSA-9618004;R-HSA-9620788;R-HSA-9620891;R-HSA-9617848;R-HSA-9624985;R-HSA-9625406;R-HSA-9617852;R-HSA-9620828;R-HSA-9617853;R-HSA-9625409;R-HSA-9618021;R-HSA-9620837;R-HSA-9617838;R-HSA-9617996;R-HSA-9620813"
R-HSA-1963642,"PI3K events in ERBB2 signaling",5,22,0.00156483391421865,0.31138466508350726,0.9324613422621624,7,7,5.841121495327102E-4,9606,Homo sapiens,"ERBB3;EGF;ERBB2;GAB1;EREG","","R-HSA-1306979;R-HSA-1306963;R-HSA-1306965;R-HSA-1250346;R-HSA-1250462;R-HSA-1306957;R-HSA-1250189"
R-HSA-3769402,"Deactivation of the beta-catenin transactivating complex",9,44,0.0031296678284373,0.32231253294690365,0.9324613422621624,14,14,0.0011682242990654205,9606,Homo sapiens,"PYGO1;TH;SOX17;CTNNBIP1;SOX13;CTNNB1;SOX9;SOX7;SOX4","","R-HSA-3361751;R-HSA-3769393;R-HSA-3769392;R-HSA-3769394;R-HSA-3322431;R-HSA-5626938;R-HSA-3322429;R-HSA-3322434;R-HSA-5368580;R-HSA-3769391;R-HSA-3772430;R-HSA-3364042;R-HSA-5665608;R-HSA-3769383"
